  phase   passband   delta    dm15       mag  
   76.0       desr   +0.40   +1.29   -15.616  
   77.0       desr   +0.40   +1.29   -15.576  
   78.0       desr   +0.40   +1.29   -15.537  
   79.0       desr   +0.40   +1.29   -15.498  
   80.0       desr   +0.40   +1.29   -15.462  
  -15.0       desr   +0.42   +1.30   -15.729  
  -14.0       desr   +0.42   +1.30   -16.114  
  -13.0       desr   +0.42   +1.30   -16.475  
  -12.0       desr   +0.42   +1.30   -16.809  
  -11.0       desr   +0.42   +1.30   -17.170  
  -10.0       desr   +0.42   +1.30   -17.530  
   -9.0       desr   +0.42   +1.30   -17.904  
   -8.0       desr   +0.42   +1.30   -18.211  
   -7.0       desr   +0.42   +1.30   -18.445  
   -6.0       desr   +0.42   +1.30   -18.602  
   -5.0       desr   +0.42   +1.30   -18.714  
   -4.0       desr   +0.42   +1.30   -18.806  
   -3.0       desr   +0.42   +1.30   -18.881  
   -2.0       desr   +0.42   +1.30   -18.939  
   -1.0       desr   +0.42   +1.30   -18.979  
    0.0       desr   +0.42   +1.30   -19.004  
    1.0       desr   +0.42   +1.30   -19.013  
    2.0       desr   +0.42   +1.30   -19.007  
    3.0       desr   +0.42   +1.30   -18.987  
    4.0       desr   +0.42   +1.30   -18.965  
    5.0       desr   +0.42   +1.30   -18.943  
    6.0       desr   +0.42   +1.30   -18.913  
    7.0       desr   +0.42   +1.30   -18.873  
    8.0       desr   +0.42   +1.30   -18.823  
    9.0       desr   +0.42   +1.30   -18.763  
   10.0       desr   +0.42   +1.30   -18.684  
   11.0       desr   +0.42   +1.30   -18.577  
   12.0       desr   +0.42   +1.30   -18.467  
   13.0       desr   +0.42   +1.30   -18.366  
   14.0       desr   +0.42   +1.30   -18.275  
   15.0       desr   +0.42   +1.30   -18.204  
   16.0       desr   +0.42   +1.30   -18.162  
   17.0       desr   +0.42   +1.30   -18.127  
   18.0       desr   +0.42   +1.30   -18.097  
   19.0       desr   +0.42   +1.30   -18.079  
   20.0       desr   +0.42   +1.30   -18.060  
   21.0       desr   +0.42   +1.30   -18.030  
   22.0       desr   +0.42   +1.30   -17.993  
   23.0       desr   +0.42   +1.30   -17.952  
   24.0       desr   +0.42   +1.30   -17.911  
   25.0       desr   +0.42   +1.30   -17.867  
   26.0       desr   +0.42   +1.30   -17.820  
   27.0       desr   +0.42   +1.30   -17.770  
   28.0       desr   +0.42   +1.30   -17.715  
   29.0       desr   +0.42   +1.30   -17.656  
   30.0       desr   +0.42   +1.30   -17.592  
   31.0       desr   +0.42   +1.30   -17.521  
   32.0       desr   +0.42   +1.30   -17.446  
   33.0       desr   +0.42   +1.30   -17.369  
   34.0       desr   +0.42   +1.30   -17.291  
   35.0       desr   +0.42   +1.30   -17.216  
   36.0       desr   +0.42   +1.30   -17.144  
   37.0       desr   +0.42   +1.30   -17.076  
   38.0       desr   +0.42   +1.30   -17.014  
   39.0       desr   +0.42   +1.30   -16.956  
   40.0       desr   +0.42   +1.30   -16.905  
   41.0       desr   +0.42   +1.30   -16.857  
   42.0       desr   +0.42   +1.30   -16.813  
   43.0       desr   +0.42   +1.30   -16.770  
   44.0       desr   +0.42   +1.30   -16.729  
   45.0       desr   +0.42   +1.30   -16.690  
   46.0       desr   +0.42   +1.30   -16.652  
   47.0       desr   +0.42   +1.30   -16.615  
   48.0       desr   +0.42   +1.30   -16.578  
   49.0       desr   +0.42   +1.30   -16.543  
   50.0       desr   +0.42   +1.30   -16.507  
   51.0       desr   +0.42   +1.30   -16.472  
   52.0       desr   +0.42   +1.30   -16.439  
   53.0       desr   +0.42   +1.30   -16.405  
   54.0       desr   +0.42   +1.30   -16.372  
   55.0       desr   +0.42   +1.30   -16.337  
   56.0       desr   +0.42   +1.30   -16.302  
   57.0       desr   +0.42   +1.30   -16.267  
   58.0       desr   +0.42   +1.30   -16.231  
   59.0       desr   +0.42   +1.30   -16.194  
   60.0       desr   +0.42   +1.30   -16.156  
   61.0       desr   +0.42   +1.30   -16.117  
   62.0       desr   +0.42   +1.30   -16.078  
   63.0       desr   +0.42   +1.30   -16.038  
   64.0       desr   +0.42   +1.30   -15.999  
   65.0       desr   +0.42   +1.30   -15.961  
   66.0       desr   +0.42   +1.30   -15.922  
   67.0       desr   +0.42   +1.30   -15.887  
   68.0       desr   +0.42   +1.30   -15.855  
   69.0       desr   +0.42   +1.30   -15.824  
   70.0       desr   +0.42   +1.30   -15.795  
   71.0       desr   +0.42   +1.30   -15.765  
   72.0       desr   +0.42   +1.30   -15.734  
   73.0       desr   +0.42   +1.30   -15.700  
   74.0       desr   +0.42   +1.30   -15.664  
   75.0       desr   +0.42   +1.30   -15.625  
   76.0       desr   +0.42   +1.30   -15.585  
   77.0       desr   +0.42   +1.30   -15.545  
   78.0       desr   +0.42   +1.30   -15.505  
   79.0       desr   +0.42   +1.30   -15.467  
   80.0       desr   +0.42   +1.30   -15.430  
  -15.0       desr   +0.44   +1.31   -15.686  
  -14.0       desr   +0.44   +1.31   -16.074  
  -13.0       desr   +0.44   +1.31   -16.438  
  -12.0       desr   +0.44   +1.31   -16.777  
  -11.0       desr   +0.44   +1.31   -17.143  
  -10.0       desr   +0.44   +1.31   -17.506  
   -9.0       desr   +0.44   +1.31   -17.882  
   -8.0       desr   +0.44   +1.31   -18.189  
   -7.0       desr   +0.44   +1.31   -18.424  
   -6.0       desr   +0.44   +1.31   -18.581  
   -5.0       desr   +0.44   +1.31   -18.694  
   -4.0       desr   +0.44   +1.31   -18.787  
   -3.0       desr   +0.44   +1.31   -18.863  
   -2.0       desr   +0.44   +1.31   -18.922  
   -1.0       desr   +0.44   +1.31   -18.962  
    0.0       desr   +0.44   +1.31   -18.988  
    1.0       desr   +0.44   +1.31   -18.997  
    2.0       desr   +0.44   +1.31   -18.991  
    3.0       desr   +0.44   +1.31   -18.971  
    4.0       desr   +0.44   +1.31   -18.949  
    5.0       desr   +0.44   +1.31   -18.927  
    6.0       desr   +0.44   +1.31   -18.897  
    7.0       desr   +0.44   +1.31   -18.858  
    8.0       desr   +0.44   +1.31   -18.808  
    9.0       desr   +0.44   +1.31   -18.748  
   10.0       desr   +0.44   +1.31   -18.669  
   11.0       desr   +0.44   +1.31   -18.561  
   12.0       desr   +0.44   +1.31   -18.450  
   13.0       desr   +0.44   +1.31   -18.348  
   14.0       desr   +0.44   +1.31   -18.257  
   15.0       desr   +0.44   +1.31   -18.186  
   16.0       desr   +0.44   +1.31   -18.143  
   17.0       desr   +0.44   +1.31   -18.107  
   18.0       desr   +0.44   +1.31   -18.077  
   19.0       desr   +0.44   +1.31   -18.058  
   20.0       desr   +0.44   +1.31   -18.038  
   21.0       desr   +0.44   +1.31   -18.008  
   22.0       desr   +0.44   +1.31   -17.970  
   23.0       desr   +0.44   +1.31   -17.928  
   24.0       desr   +0.44   +1.31   -17.886  
   25.0       desr   +0.44   +1.31   -17.842  
   26.0       desr   +0.44   +1.31   -17.794  
   27.0       desr   +0.44   +1.31   -17.743  
   28.0       desr   +0.44   +1.31   -17.688  
   29.0       desr   +0.44   +1.31   -17.628  
   30.0       desr   +0.44   +1.31   -17.563  
   31.0       desr   +0.44   +1.31   -17.493  
   32.0       desr   +0.44   +1.31   -17.418  
   33.0       desr   +0.44   +1.31   -17.340  
   34.0       desr   +0.44   +1.31   -17.262  
   35.0       desr   +0.44   +1.31   -17.187  
   36.0       desr   +0.44   +1.31   -17.115  
   37.0       desr   +0.44   +1.31   -17.047  
   38.0       desr   +0.44   +1.31   -16.985  
   39.0       desr   +0.44   +1.31   -16.928  
   40.0       desr   +0.44   +1.31   -16.876  
   41.0       desr   +0.44   +1.31   -16.829  
   42.0       desr   +0.44   +1.31   -16.784  
   43.0       desr   +0.44   +1.31   -16.742  
   44.0       desr   +0.44   +1.31   -16.701  
   45.0       desr   +0.44   +1.31   -16.661  
   46.0       desr   +0.44   +1.31   -16.623  
   47.0       desr   +0.44   +1.31   -16.586  
   48.0       desr   +0.44   +1.31   -16.550  
   49.0       desr   +0.44   +1.31   -16.514  
   50.0       desr   +0.44   +1.31   -16.478  
   51.0       desr   +0.44   +1.31   -16.444  
   52.0       desr   +0.44   +1.31   -16.410  
   53.0       desr   +0.44   +1.31   -16.376  
   54.0       desr   +0.44   +1.31   -16.343  
   55.0       desr   +0.44   +1.31   -16.308  
   56.0       desr   +0.44   +1.31   -16.273  
   57.0       desr   +0.44   +1.31   -16.237  
   58.0       desr   +0.44   +1.31   -16.202  
   59.0       desr   +0.44   +1.31   -16.165  
   60.0       desr   +0.44   +1.31   -16.127  
   61.0       desr   +0.44   +1.31   -16.088  
   62.0       desr   +0.44   +1.31   -16.048  
   63.0       desr   +0.44   +1.31   -16.009  
   64.0       desr   +0.44   +1.31   -15.969  
   65.0       desr   +0.44   +1.31   -15.931  
   66.0       desr   +0.44   +1.31   -15.892  
   67.0       desr   +0.44   +1.31   -15.857  
   68.0       desr   +0.44   +1.31   -15.824  
   69.0       desr   +0.44   +1.31   -15.794  
   70.0       desr   +0.44   +1.31   -15.764  
   71.0       desr   +0.44   +1.31   -15.735  
   72.0       desr   +0.44   +1.31   -15.703  
   73.0       desr   +0.44   +1.31   -15.670  
   74.0       desr   +0.44   +1.31   -15.633  
   75.0       desr   +0.44   +1.31   -15.595  
   76.0       desr   +0.44   +1.31   -15.554  
   77.0       desr   +0.44   +1.31   -15.514  
   78.0       desr   +0.44   +1.31   -15.474  
   79.0       desr   +0.44   +1.31   -15.435  
   80.0       desr   +0.44   +1.31   -15.398  
  -15.0       desr   +0.46   +1.32   -15.643  
  -14.0       desr   +0.46   +1.32   -16.033  
  -13.0       desr   +0.46   +1.32   -16.401  
  -12.0       desr   +0.46   +1.32   -16.744  
  -11.0       desr   +0.46   +1.32   -17.115  
  -10.0       desr   +0.46   +1.32   -17.481  
   -9.0       desr   +0.46   +1.32   -17.859  
   -8.0       desr   +0.46   +1.32   -18.167  
   -7.0       desr   +0.46   +1.32   -18.402  
   -6.0       desr   +0.46   +1.32   -18.561  
   -5.0       desr   +0.46   +1.32   -18.674  
   -4.0       desr   +0.46   +1.32   -18.768  
   -3.0       desr   +0.46   +1.32   -18.845  
   -2.0       desr   +0.46   +1.32   -18.904  
   -1.0       desr   +0.46   +1.32   -18.946  
    0.0       desr   +0.46   +1.32   -18.971  
    1.0       desr   +0.46   +1.32   -18.981  
    2.0       desr   +0.46   +1.32   -18.975  
    3.0       desr   +0.46   +1.32   -18.955  
    4.0       desr   +0.46   +1.32   -18.933  
    5.0       desr   +0.46   +1.32   -18.911  
    6.0       desr   +0.46   +1.32   -18.881  
    7.0       desr   +0.46   +1.32   -18.842  
    8.0       desr   +0.46   +1.32   -18.792  
    9.0       desr   +0.46   +1.32   -18.732  
   10.0       desr   +0.46   +1.32   -18.653  
   11.0       desr   +0.46   +1.32   -18.545  
   12.0       desr   +0.46   +1.32   -18.434  
   13.0       desr   +0.46   +1.32   -18.331  
   14.0       desr   +0.46   +1.32   -18.239  
   15.0       desr   +0.46   +1.32   -18.167  
   16.0       desr   +0.46   +1.32   -18.124  
   17.0       desr   +0.46   +1.32   -18.087  
   18.0       desr   +0.46   +1.32   -18.057  
   19.0       desr   +0.46   +1.32   -18.037  
   20.0       desr   +0.46   +1.32   -18.017  
   21.0       desr   +0.46   +1.32   -17.986  
   22.0       desr   +0.46   +1.32   -17.947  
   23.0       desr   +0.46   +1.32   -17.905  
   24.0       desr   +0.46   +1.32   -17.862  
   25.0       desr   +0.46   +1.32   -17.816  
   26.0       desr   +0.46   +1.32   -17.768  
   27.0       desr   +0.46   +1.32   -17.716  
   28.0       desr   +0.46   +1.32   -17.660  
   29.0       desr   +0.46   +1.32   -17.600  
   30.0       desr   +0.46   +1.32   -17.535  
   31.0       desr   +0.46   +1.32   -17.464  
   32.0       desr   +0.46   +1.32   -17.389  
   33.0       desr   +0.46   +1.32   -17.311  
   34.0       desr   +0.46   +1.32   -17.233  
   35.0       desr   +0.46   +1.32   -17.158  
   36.0       desr   +0.46   +1.32   -17.086  
   37.0       desr   +0.46   +1.32   -17.019  
   38.0       desr   +0.46   +1.32   -16.956  
   39.0       desr   +0.46   +1.32   -16.899  
   40.0       desr   +0.46   +1.32   -16.848  
   41.0       desr   +0.46   +1.32   -16.801  
   42.0       desr   +0.46   +1.32   -16.756  
   43.0       desr   +0.46   +1.32   -16.713  
   44.0       desr   +0.46   +1.32   -16.673  
   45.0       desr   +0.46   +1.32   -16.633  
   46.0       desr   +0.46   +1.32   -16.595  
   47.0       desr   +0.46   +1.32   -16.558  
   48.0       desr   +0.46   +1.32   -16.522  
   49.0       desr   +0.46   +1.32   -16.485  
   50.0       desr   +0.46   +1.32   -16.450  
   51.0       desr   +0.46   +1.32   -16.415  
   52.0       desr   +0.46   +1.32   -16.381  
   53.0       desr   +0.46   +1.32   -16.347  
   54.0       desr   +0.46   +1.32   -16.314  
   55.0       desr   +0.46   +1.32   -16.279  
   56.0       desr   +0.46   +1.32   -16.244  
   57.0       desr   +0.46   +1.32   -16.208  
   58.0       desr   +0.46   +1.32   -16.172  
   59.0       desr   +0.46   +1.32   -16.136  
   60.0       desr   +0.46   +1.32   -16.097  
   61.0       desr   +0.46   +1.32   -16.058  
   62.0       desr   +0.46   +1.32   -16.019  
   63.0       desr   +0.46   +1.32   -15.979  
   64.0       desr   +0.46   +1.32   -15.939  
   65.0       desr   +0.46   +1.32   -15.901  
   66.0       desr   +0.46   +1.32   -15.862  
   67.0       desr   +0.46   +1.32   -15.827  
   68.0       desr   +0.46   +1.32   -15.794  
   69.0       desr   +0.46   +1.32   -15.763  
   70.0       desr   +0.46   +1.32   -15.734  
   71.0       desr   +0.46   +1.32   -15.704  
   72.0       desr   +0.46   +1.32   -15.673  
   73.0       desr   +0.46   +1.32   -15.639  
   74.0       desr   +0.46   +1.32   -15.603  
   75.0       desr   +0.46   +1.32   -15.564  
   76.0       desr   +0.46   +1.32   -15.523  
   77.0       desr   +0.46   +1.32   -15.482  
   78.0       desr   +0.46   +1.32   -15.442  
   79.0       desr   +0.46   +1.32   -15.404  
   80.0       desr   +0.46   +1.32   -15.367  
  -15.0       desr   +0.48   +1.33   -15.599  
  -14.0       desr   +0.48   +1.33   -15.991  
  -13.0       desr   +0.48   +1.33   -16.362  
  -12.0       desr   +0.48   +1.33   -16.711  
  -11.0       desr   +0.48   +1.33   -17.087  
  -10.0       desr   +0.48   +1.33   -17.457  
   -9.0       desr   +0.48   +1.33   -17.837  
   -8.0       desr   +0.48   +1.33   -18.145  
   -7.0       desr   +0.48   +1.33   -18.381  
   -6.0       desr   +0.48   +1.33   -18.540  
   -5.0       desr   +0.48   +1.33   -18.654  
   -4.0       desr   +0.48   +1.33   -18.749  
   -3.0       desr   +0.48   +1.33   -18.827  
   -2.0       desr   +0.48   +1.33   -18.887  
   -1.0       desr   +0.48   +1.33   -18.929  
    0.0       desr   +0.48   +1.33   -18.955  
    1.0       desr   +0.48   +1.33   -18.965  
    2.0       desr   +0.48   +1.33   -18.959  
    3.0       desr   +0.48   +1.33   -18.939  
    4.0       desr   +0.48   +1.33   -18.917  
    5.0       desr   +0.48   +1.33   -18.895  
    6.0       desr   +0.48   +1.33   -18.866  
    7.0       desr   +0.48   +1.33   -18.827  
    8.0       desr   +0.48   +1.33   -18.777  
    9.0       desr   +0.48   +1.33   -18.716  
   10.0       desr   +0.48   +1.33   -18.637  
   11.0       desr   +0.48   +1.33   -18.528  
   12.0       desr   +0.48   +1.33   -18.417  
   13.0       desr   +0.48   +1.33   -18.314  
   14.0       desr   +0.48   +1.33   -18.221  
   15.0       desr   +0.48   +1.33   -18.149  
   16.0       desr   +0.48   +1.33   -18.105  
   17.0       desr   +0.48   +1.33   -18.068  
   18.0       desr   +0.48   +1.33   -18.036  
   19.0       desr   +0.48   +1.33   -18.016  
   20.0       desr   +0.48   +1.33   -17.995  
   21.0       desr   +0.48   +1.33   -17.963  
   22.0       desr   +0.48   +1.33   -17.924  
   23.0       desr   +0.48   +1.33   -17.881  
   24.0       desr   +0.48   +1.33   -17.837  
   25.0       desr   +0.48   +1.33   -17.790  
   26.0       desr   +0.48   +1.33   -17.741  
   27.0       desr   +0.48   +1.33   -17.689  
   28.0       desr   +0.48   +1.33   -17.633  
   29.0       desr   +0.48   +1.33   -17.572  
   30.0       desr   +0.48   +1.33   -17.507  
   31.0       desr   +0.48   +1.33   -17.435  
   32.0       desr   +0.48   +1.33   -17.360  
   33.0       desr   +0.48   +1.33   -17.282  
   34.0       desr   +0.48   +1.33   -17.204  
   35.0       desr   +0.48   +1.33   -17.129  
   36.0       desr   +0.48   +1.33   -17.057  
   37.0       desr   +0.48   +1.33   -16.990  
   38.0       desr   +0.48   +1.33   -16.928  
   39.0       desr   +0.48   +1.33   -16.871  
   40.0       desr   +0.48   +1.33   -16.820  
   41.0       desr   +0.48   +1.33   -16.773  
   42.0       desr   +0.48   +1.33   -16.728  
   43.0       desr   +0.48   +1.33   -16.685  
   44.0       desr   +0.48   +1.33   -16.644  
   45.0       desr   +0.48   +1.33   -16.605  
   46.0       desr   +0.48   +1.33   -16.567  
   47.0       desr   +0.48   +1.33   -16.529  
   48.0       desr   +0.48   +1.33   -16.493  
   49.0       desr   +0.48   +1.33   -16.456  
   50.0       desr   +0.48   +1.33   -16.422  
   51.0       desr   +0.48   +1.33   -16.387  
   52.0       desr   +0.48   +1.33   -16.353  
   53.0       desr   +0.48   +1.33   -16.318  
   54.0       desr   +0.48   +1.33   -16.285  
   55.0       desr   +0.48   +1.33   -16.251  
   56.0       desr   +0.48   +1.33   -16.215  
   57.0       desr   +0.48   +1.33   -16.179  
   58.0       desr   +0.48   +1.33   -16.143  
   59.0       desr   +0.48   +1.33   -16.107  
   60.0       desr   +0.48   +1.33   -16.068  
   61.0       desr   +0.48   +1.33   -16.028  
   62.0       desr   +0.48   +1.33   -15.989  
   63.0       desr   +0.48   +1.33   -15.949  
   64.0       desr   +0.48   +1.33   -15.910  
   65.0       desr   +0.48   +1.33   -15.870  
   66.0       desr   +0.48   +1.33   -15.832  
   67.0       desr   +0.48   +1.33   -15.796  
   68.0       desr   +0.48   +1.33   -15.764  
   69.0       desr   +0.48   +1.33   -15.733  
   70.0       desr   +0.48   +1.33   -15.703  
   71.0       desr   +0.48   +1.33   -15.674  
   72.0       desr   +0.48   +1.33   -15.643  
   73.0       desr   +0.48   +1.33   -15.609  
   74.0       desr   +0.48   +1.33   -15.573  
   75.0       desr   +0.48   +1.33   -15.533  
   76.0       desr   +0.48   +1.33   -15.493  
   77.0       desr   +0.48   +1.33   -15.452  
   78.0       desr   +0.48   +1.33   -15.411  
   79.0       desr   +0.48   +1.33   -15.372  
   80.0       desr   +0.48   +1.33   -15.335  
  -15.0       desr   +0.50   +1.34   -15.553  
  -14.0       desr   +0.50   +1.34   -15.948  
  -13.0       desr   +0.50   +1.34   -16.323  
  -12.0       desr   +0.50   +1.34   -16.677  
  -11.0       desr   +0.50   +1.34   -17.059  
  -10.0       desr   +0.50   +1.34   -17.432  
   -9.0       desr   +0.50   +1.34   -17.814  
   -8.0       desr   +0.50   +1.34   -18.123  
   -7.0       desr   +0.50   +1.34   -18.359  
   -6.0       desr   +0.50   +1.34   -18.519  
   -5.0       desr   +0.50   +1.34   -18.634  
   -4.0       desr   +0.50   +1.34   -18.730  
   -3.0       desr   +0.50   +1.34   -18.808  
   -2.0       desr   +0.50   +1.34   -18.869  
   -1.0       desr   +0.50   +1.34   -18.911  
    0.0       desr   +0.50   +1.34   -18.938  
    1.0       desr   +0.50   +1.34   -18.948  
    2.0       desr   +0.50   +1.34   -18.942  
    3.0       desr   +0.50   +1.34   -18.923  
    4.0       desr   +0.50   +1.34   -18.901  
    5.0       desr   +0.50   +1.34   -18.879  
    6.0       desr   +0.50   +1.34   -18.850  
    7.0       desr   +0.50   +1.34   -18.811  
    8.0       desr   +0.50   +1.34   -18.761  
    9.0       desr   +0.50   +1.34   -18.701  
   10.0       desr   +0.50   +1.34   -18.621  
   11.0       desr   +0.50   +1.34   -18.512  
   12.0       desr   +0.50   +1.34   -18.401  
   13.0       desr   +0.50   +1.34   -18.297  
   14.0       desr   +0.50   +1.34   -18.203  
   15.0       desr   +0.50   +1.34   -18.130  
   16.0       desr   +0.50   +1.34   -18.086  
   17.0       desr   +0.50   +1.34   -18.048  
   18.0       desr   +0.50   +1.34   -18.016  
   19.0       desr   +0.50   +1.34   -17.996  
   20.0       desr   +0.50   +1.34   -17.974  
   21.0       desr   +0.50   +1.34   -17.941  
   22.0       desr   +0.50   +1.34   -17.901  
   23.0       desr   +0.50   +1.34   -17.857  
   24.0       desr   +0.50   +1.34   -17.812  
   25.0       desr   +0.50   +1.34   -17.765  
   26.0       desr   +0.50   +1.34   -17.715  
   27.0       desr   +0.50   +1.34   -17.662  
   28.0       desr   +0.50   +1.34   -17.605  
   29.0       desr   +0.50   +1.34   -17.544  
   30.0       desr   +0.50   +1.34   -17.478  
   31.0       desr   +0.50   +1.34   -17.407  
   32.0       desr   +0.50   +1.34   -17.331  
   33.0       desr   +0.50   +1.34   -17.253  
   34.0       desr   +0.50   +1.34   -17.175  
   35.0       desr   +0.50   +1.34   -17.100  
   36.0       desr   +0.50   +1.34   -17.029  
   37.0       desr   +0.50   +1.34   -16.961  
   38.0       desr   +0.50   +1.34   -16.899  
   39.0       desr   +0.50   +1.34   -16.843  
   40.0       desr   +0.50   +1.34   -16.792  
   41.0       desr   +0.50   +1.34   -16.745  
   42.0       desr   +0.50   +1.34   -16.700  
   43.0       desr   +0.50   +1.34   -16.657  
   44.0       desr   +0.50   +1.34   -16.616  
   45.0       desr   +0.50   +1.34   -16.577  
   46.0       desr   +0.50   +1.34   -16.538  
   47.0       desr   +0.50   +1.34   -16.501  
   48.0       desr   +0.50   +1.34   -16.465  
   49.0       desr   +0.50   +1.34   -16.428  
   50.0       desr   +0.50   +1.34   -16.394  
   51.0       desr   +0.50   +1.34   -16.359  
   52.0       desr   +0.50   +1.34   -16.325  
   53.0       desr   +0.50   +1.34   -16.290  
   54.0       desr   +0.50   +1.34   -16.255  
   55.0       desr   +0.50   +1.34   -16.222  
   56.0       desr   +0.50   +1.34   -16.186  
   57.0       desr   +0.50   +1.34   -16.150  
   58.0       desr   +0.50   +1.34   -16.114  
   59.0       desr   +0.50   +1.34   -16.077  
   60.0       desr   +0.50   +1.34   -16.039  
   61.0       desr   +0.50   +1.34   -15.999  
   62.0       desr   +0.50   +1.34   -15.960  
   63.0       desr   +0.50   +1.34   -15.920  
   64.0       desr   +0.50   +1.34   -15.880  
   65.0       desr   +0.50   +1.34   -15.839  
   66.0       desr   +0.50   +1.34   -15.802  
   67.0       desr   +0.50   +1.34   -15.766  
   68.0       desr   +0.50   +1.34   -15.733  
   69.0       desr   +0.50   +1.34   -15.703  
   70.0       desr   +0.50   +1.34   -15.673  
   71.0       desr   +0.50   +1.34   -15.644  
   72.0       desr   +0.50   +1.34   -15.613  
   73.0       desr   +0.50   +1.34   -15.579  
   74.0       desr   +0.50   +1.34   -15.542  
   75.0       desr   +0.50   +1.34   -15.503  
   76.0       desr   +0.50   +1.34   -15.462  
   77.0       desr   +0.50   +1.34   -15.421  
   78.0       desr   +0.50   +1.34   -15.380  
   79.0       desr   +0.50   +1.34   -15.341  
   80.0       desr   +0.50   +1.34   -15.304  
  -15.0       desr   +0.52   +1.35   -15.508  
  -14.0       desr   +0.52   +1.35   -15.904  
  -13.0       desr   +0.52   +1.35   -16.284  
  -12.0       desr   +0.52   +1.35   -16.643  
  -11.0       desr   +0.52   +1.35   -17.030  
  -10.0       desr   +0.52   +1.35   -17.408  
   -9.0       desr   +0.52   +1.35   -17.791  
   -8.0       desr   +0.52   +1.35   -18.100  
   -7.0       desr   +0.52   +1.35   -18.337  
   -6.0       desr   +0.52   +1.35   -18.498  
   -5.0       desr   +0.52   +1.35   -18.614  
   -4.0       desr   +0.52   +1.35   -18.710  
   -3.0       desr   +0.52   +1.35   -18.790  
   -2.0       desr   +0.52   +1.35   -18.851  
   -1.0       desr   +0.52   +1.35   -18.894  
    0.0       desr   +0.52   +1.35   -18.921  
    1.0       desr   +0.52   +1.35   -18.932  
    2.0       desr   +0.52   +1.35   -18.926  
    3.0       desr   +0.52   +1.35   -18.907  
    4.0       desr   +0.52   +1.35   -18.885  
    5.0       desr   +0.52   +1.35   -18.863  
    6.0       desr   +0.52   +1.35   -18.834  
    7.0       desr   +0.52   +1.35   -18.795  
    8.0       desr   +0.52   +1.35   -18.746  
    9.0       desr   +0.52   +1.35   -18.685  
   10.0       desr   +0.52   +1.35   -18.605  
   11.0       desr   +0.52   +1.35   -18.496  
   12.0       desr   +0.52   +1.35   -18.384  
   13.0       desr   +0.52   +1.35   -18.280  
   14.0       desr   +0.52   +1.35   -18.185  
   15.0       desr   +0.52   +1.35   -18.112  
   16.0       desr   +0.52   +1.35   -18.067  
   17.0       desr   +0.52   +1.35   -18.028  
   18.0       desr   +0.52   +1.35   -17.996  
   19.0       desr   +0.52   +1.35   -17.975  
   20.0       desr   +0.52   +1.35   -17.952  
   21.0       desr   +0.52   +1.35   -17.919  
   22.0       desr   +0.52   +1.35   -17.878  
   23.0       desr   +0.52   +1.35   -17.833  
   24.0       desr   +0.52   +1.35   -17.787  
   25.0       desr   +0.52   +1.35   -17.739  
   26.0       desr   +0.52   +1.35   -17.688  
   27.0       desr   +0.52   +1.35   -17.634  
   28.0       desr   +0.52   +1.35   -17.577  
   29.0       desr   +0.52   +1.35   -17.516  
   30.0       desr   +0.52   +1.35   -17.450  
   31.0       desr   +0.52   +1.35   -17.378  
   32.0       desr   +0.52   +1.35   -17.302  
   33.0       desr   +0.52   +1.35   -17.225  
   34.0       desr   +0.52   +1.35   -17.147  
   35.0       desr   +0.52   +1.35   -17.071  
   36.0       desr   +0.52   +1.35   -17.000  
   37.0       desr   +0.52   +1.35   -16.933  
   38.0       desr   +0.52   +1.35   -16.871  
   39.0       desr   +0.52   +1.35   -16.815  
   40.0       desr   +0.52   +1.35   -16.764  
   41.0       desr   +0.52   +1.35   -16.717  
   42.0       desr   +0.52   +1.35   -16.672  
   43.0       desr   +0.52   +1.35   -16.630  
   44.0       desr   +0.52   +1.35   -16.589  
   45.0       desr   +0.52   +1.35   -16.549  
   46.0       desr   +0.52   +1.35   -16.511  
   47.0       desr   +0.52   +1.35   -16.473  
   48.0       desr   +0.52   +1.35   -16.437  
   49.0       desr   +0.52   +1.35   -16.401  
   50.0       desr   +0.52   +1.35   -16.366  
   51.0       desr   +0.52   +1.35   -16.331  
   52.0       desr   +0.52   +1.35   -16.297  
   53.0       desr   +0.52   +1.35   -16.262  
   54.0       desr   +0.52   +1.35   -16.228  
   55.0       desr   +0.52   +1.35   -16.193  
   56.0       desr   +0.52   +1.35   -16.158  
   57.0       desr   +0.52   +1.35   -16.122  
   58.0       desr   +0.52   +1.35   -16.086  
   59.0       desr   +0.52   +1.35   -16.049  
   60.0       desr   +0.52   +1.35   -16.010  
   61.0       desr   +0.52   +1.35   -15.970  
   62.0       desr   +0.52   +1.35   -15.930  
   63.0       desr   +0.52   +1.35   -15.891  
   64.0       desr   +0.52   +1.35   -15.851  
   65.0       desr   +0.52   +1.35   -15.810  
   66.0       desr   +0.52   +1.35   -15.772  
   67.0       desr   +0.52   +1.35   -15.737  
   68.0       desr   +0.52   +1.35   -15.704  
   69.0       desr   +0.52   +1.35   -15.673  
   70.0       desr   +0.52   +1.35   -15.643  
   71.0       desr   +0.52   +1.35   -15.614  
   72.0       desr   +0.52   +1.35   -15.583  
   73.0       desr   +0.52   +1.35   -15.549  
   74.0       desr   +0.52   +1.35   -15.512  
   75.0       desr   +0.52   +1.35   -15.473  
   76.0       desr   +0.52   +1.35   -15.432  
   77.0       desr   +0.52   +1.35   -15.390  
