  phase   passband   delta    dm15       mag  
   67.0       desr   +0.48   +1.33   -15.726  
   68.0       desr   +0.48   +1.33   -15.715  
   69.0       desr   +0.48   +1.33   -15.705  
   70.0       desr   +0.48   +1.33   -15.698  
   71.0       desr   +0.48   +1.33   -15.691  
   72.0       desr   +0.48   +1.33   -15.683  
   73.0       desr   +0.48   +1.33   -15.674  
   74.0       desr   +0.48   +1.33   -15.663  
   75.0       desr   +0.48   +1.33   -15.647  
   76.0       desr   +0.48   +1.33   -15.628  
   77.0       desr   +0.48   +1.33   -15.608  
   78.0       desr   +0.48   +1.33   -15.588  
   79.0       desr   +0.48   +1.33   -15.568  
   80.0       desr   +0.48   +1.33   -15.549  
  -15.0       desr   +0.50   +1.34   -16.268  
  -14.0       desr   +0.50   +1.34   -16.624  
  -13.0       desr   +0.50   +1.34   -16.987  
  -12.0       desr   +0.50   +1.34   -17.325  
  -11.0       desr   +0.50   +1.34   -17.620  
  -10.0       desr   +0.50   +1.34   -17.886  
   -9.0       desr   +0.50   +1.34   -18.119  
   -8.0       desr   +0.50   +1.34   -18.326  
   -7.0       desr   +0.50   +1.34   -18.477  
   -6.0       desr   +0.50   +1.34   -18.635  
   -5.0       desr   +0.50   +1.34   -18.772  
   -4.0       desr   +0.50   +1.34   -18.884  
   -3.0       desr   +0.50   +1.34   -18.952  
   -2.0       desr   +0.50   +1.34   -19.009  
   -1.0       desr   +0.50   +1.34   -19.045  
    0.0       desr   +0.50   +1.34   -19.071  
    1.0       desr   +0.50   +1.34   -19.071  
    2.0       desr   +0.50   +1.34   -19.049  
    3.0       desr   +0.50   +1.34   -19.004  
    4.0       desr   +0.50   +1.34   -18.955  
    5.0       desr   +0.50   +1.34   -18.895  
    6.0       desr   +0.50   +1.34   -18.827  
    7.0       desr   +0.50   +1.34   -18.748  
    8.0       desr   +0.50   +1.34   -18.667  
    9.0       desr   +0.50   +1.34   -18.578  
   10.0       desr   +0.50   +1.34   -18.479  
   11.0       desr   +0.50   +1.34   -18.382  
   12.0       desr   +0.50   +1.34   -18.302  
   13.0       desr   +0.50   +1.34   -18.239  
   14.0       desr   +0.50   +1.34   -18.176  
   15.0       desr   +0.50   +1.34   -18.094  
   16.0       desr   +0.50   +1.34   -17.999  
   17.0       desr   +0.50   +1.34   -17.893  
   18.0       desr   +0.50   +1.34   -17.780  
   19.0       desr   +0.50   +1.34   -17.664  
   20.0       desr   +0.50   +1.34   -17.549  
   21.0       desr   +0.50   +1.34   -17.437  
   22.0       desr   +0.50   +1.34   -17.334  
   23.0       desr   +0.50   +1.34   -17.230  
   24.0       desr   +0.50   +1.34   -17.135  
   25.0       desr   +0.50   +1.34   -17.037  
   26.0       desr   +0.50   +1.34   -16.945  
   27.0       desr   +0.50   +1.34   -16.863  
   28.0       desr   +0.50   +1.34   -16.786  
   29.0       desr   +0.50   +1.34   -16.715  
   30.0       desr   +0.50   +1.34   -16.646  
   31.0       desr   +0.50   +1.34   -16.582  
   32.0       desr   +0.50   +1.34   -16.530  
   33.0       desr   +0.50   +1.34   -16.488  
   34.0       desr   +0.50   +1.34   -16.453  
   35.0       desr   +0.50   +1.34   -16.424  
   36.0       desr   +0.50   +1.34   -16.385  
   37.0       desr   +0.50   +1.34   -16.343  
   38.0       desr   +0.50   +1.34   -16.296  
   39.0       desr   +0.50   +1.34   -16.247  
   40.0       desr   +0.50   +1.34   -16.209  
   41.0       desr   +0.50   +1.34   -16.180  
   42.0       desr   +0.50   +1.34   -16.153  
   43.0       desr   +0.50   +1.34   -16.131  
   44.0       desr   +0.50   +1.34   -16.109  
   45.0       desr   +0.50   +1.34   -16.091  
   46.0       desr   +0.50   +1.34   -16.072  
   47.0       desr   +0.50   +1.34   -16.057  
   48.0       desr   +0.50   +1.34   -16.041  
   49.0       desr   +0.50   +1.34   -16.027  
   50.0       desr   +0.50   +1.34   -16.011  
   51.0       desr   +0.50   +1.34   -15.993  
   52.0       desr   +0.50   +1.34   -15.971  
   53.0       desr   +0.50   +1.34   -15.945  
   54.0       desr   +0.50   +1.34   -15.916  
   55.0       desr   +0.50   +1.34   -15.889  
   56.0       desr   +0.50   +1.34   -15.866  
   57.0       desr   +0.50   +1.34   -15.849  
   58.0       desr   +0.50   +1.34   -15.833  
   59.0       desr   +0.50   +1.34   -15.819  
   60.0       desr   +0.50   +1.34   -15.805  
   61.0       desr   +0.50   +1.34   -15.791  
   62.0       desr   +0.50   +1.34   -15.777  
   63.0       desr   +0.50   +1.34   -15.762  
   64.0       desr   +0.50   +1.34   -15.746  
   65.0       desr   +0.50   +1.34   -15.730  
   66.0       desr   +0.50   +1.34   -15.714  
   67.0       desr   +0.50   +1.34   -15.700  
   68.0       desr   +0.50   +1.34   -15.688  
   69.0       desr   +0.50   +1.34   -15.679  
   70.0       desr   +0.50   +1.34   -15.671  
   71.0       desr   +0.50   +1.34   -15.664  
   72.0       desr   +0.50   +1.34   -15.656  
   73.0       desr   +0.50   +1.34   -15.647  
   74.0       desr   +0.50   +1.34   -15.636  
   75.0       desr   +0.50   +1.34   -15.620  
   76.0       desr   +0.50   +1.34   -15.601  
   77.0       desr   +0.50   +1.34   -15.581  
   78.0       desr   +0.50   +1.34   -15.561  
   79.0       desr   +0.50   +1.34   -15.541  
   80.0       desr   +0.50   +1.34   -15.521  
  -15.0       desr   +0.52   +1.35   -16.226  
  -14.0       desr   +0.52   +1.35   -16.583  
  -13.0       desr   +0.52   +1.35   -16.947  
  -12.0       desr   +0.52   +1.35   -17.288  
  -11.0       desr   +0.52   +1.35   -17.588  
  -10.0       desr   +0.52   +1.35   -17.857  
   -9.0       desr   +0.52   +1.35   -18.092  
   -8.0       desr   +0.52   +1.35   -18.299  
   -7.0       desr   +0.52   +1.35   -18.450  
   -6.0       desr   +0.52   +1.35   -18.609  
   -5.0       desr   +0.52   +1.35   -18.747  
   -4.0       desr   +0.52   +1.35   -18.860  
   -3.0       desr   +0.52   +1.35   -18.928  
   -2.0       desr   +0.52   +1.35   -18.986  
   -1.0       desr   +0.52   +1.35   -19.023  
    0.0       desr   +0.52   +1.35   -19.049  
    1.0       desr   +0.52   +1.35   -19.049  
    2.0       desr   +0.52   +1.35   -19.027  
    3.0       desr   +0.52   +1.35   -18.982  
    4.0       desr   +0.52   +1.35   -18.932  
    5.0       desr   +0.52   +1.35   -18.871  
    6.0       desr   +0.52   +1.35   -18.803  
    7.0       desr   +0.52   +1.35   -18.723  
    8.0       desr   +0.52   +1.35   -18.641  
    9.0       desr   +0.52   +1.35   -18.551  
   10.0       desr   +0.52   +1.35   -18.451  
   11.0       desr   +0.52   +1.35   -18.354  
   12.0       desr   +0.52   +1.35   -18.274  
   13.0       desr   +0.52   +1.35   -18.211  
   14.0       desr   +0.52   +1.35   -18.147  
   15.0       desr   +0.52   +1.35   -18.065  
   16.0       desr   +0.52   +1.35   -17.969  
   17.0       desr   +0.52   +1.35   -17.862  
   18.0       desr   +0.52   +1.35   -17.749  
   19.0       desr   +0.52   +1.35   -17.633  
   20.0       desr   +0.52   +1.35   -17.517  
   21.0       desr   +0.52   +1.35   -17.406  
   22.0       desr   +0.52   +1.35   -17.303  
   23.0       desr   +0.52   +1.35   -17.199  
   24.0       desr   +0.52   +1.35   -17.104  
   25.0       desr   +0.52   +1.35   -17.006  
   26.0       desr   +0.52   +1.35   -16.914  
   27.0       desr   +0.52   +1.35   -16.831  
   28.0       desr   +0.52   +1.35   -16.755  
   29.0       desr   +0.52   +1.35   -16.684  
   30.0       desr   +0.52   +1.35   -16.615  
   31.0       desr   +0.52   +1.35   -16.552  
   32.0       desr   +0.52   +1.35   -16.500  
   33.0       desr   +0.52   +1.35   -16.459  
   34.0       desr   +0.52   +1.35   -16.423  
   35.0       desr   +0.52   +1.35   -16.395  
   36.0       desr   +0.52   +1.35   -16.357  
   37.0       desr   +0.52   +1.35   -16.315  
   38.0       desr   +0.52   +1.35   -16.269  
   39.0       desr   +0.52   +1.35   -16.220  
   40.0       desr   +0.52   +1.35   -16.182  
   41.0       desr   +0.52   +1.35   -16.153  
   42.0       desr   +0.52   +1.35   -16.126  
   43.0       desr   +0.52   +1.35   -16.104  
   44.0       desr   +0.52   +1.35   -16.083  
   45.0       desr   +0.52   +1.35   -16.065  
   46.0       desr   +0.52   +1.35   -16.046  
   47.0       desr   +0.52   +1.35   -16.031  
   48.0       desr   +0.52   +1.35   -16.016  
   49.0       desr   +0.52   +1.35   -16.002  
   50.0       desr   +0.52   +1.35   -15.986  
   51.0       desr   +0.52   +1.35   -15.967  
   52.0       desr   +0.52   +1.35   -15.945  
   53.0       desr   +0.52   +1.35   -15.920  
   54.0       desr   +0.52   +1.35   -15.890  
   55.0       desr   +0.52   +1.35   -15.863  
   56.0       desr   +0.52   +1.35   -15.841  
   57.0       desr   +0.52   +1.35   -15.823  
   58.0       desr   +0.52   +1.35   -15.808  
   59.0       desr   +0.52   +1.35   -15.794  
   60.0       desr   +0.52   +1.35   -15.780  
   61.0       desr   +0.52   +1.35   -15.766  
   62.0       desr   +0.52   +1.35   -15.752  
   63.0       desr   +0.52   +1.35   -15.737  
   64.0       desr   +0.52   +1.35   -15.720  
   65.0       desr   +0.52   +1.35   -15.704  
   66.0       desr   +0.52   +1.35   -15.688  
   67.0       desr   +0.52   +1.35   -15.674  
   68.0       desr   +0.52   +1.35   -15.662  
   69.0       desr   +0.52   +1.35   -15.653  
   70.0       desr   +0.52   +1.35   -15.645  
   71.0       desr   +0.52   +1.35   -15.638  
   72.0       desr   +0.52   +1.35   -15.630  
   73.0       desr   +0.52   +1.35   -15.621  
   74.0       desr   +0.52   +1.35   -15.610  
   75.0       desr   +0.52   +1.35   -15.593  
   76.0       desr   +0.52   +1.35   -15.574  
   77.0       desr   +0.52   +1.35   -15.555  
   78.0       desr   +0.52   +1.35   -15.534  
   79.0       desr   +0.52   +1.35   -15.514  
   80.0       desr   +0.52   +1.35   -15.494  
  -15.0       desr   +0.54   +1.36   -16.183  
  -14.0       desr   +0.54   +1.36   -16.540  
  -13.0       desr   +0.54   +1.36   -16.906  
  -12.0       desr   +0.54   +1.36   -17.251  
  -11.0       desr   +0.54   +1.36   -17.555  
  -10.0       desr   +0.54   +1.36   -17.828  
   -9.0       desr   +0.54   +1.36   -18.065  
   -8.0       desr   +0.54   +1.36   -18.272  
   -7.0       desr   +0.54   +1.36   -18.424  
   -6.0       desr   +0.54   +1.36   -18.583  
   -5.0       desr   +0.54   +1.36   -18.722  
   -4.0       desr   +0.54   +1.36   -18.835  
   -3.0       desr   +0.54   +1.36   -18.905  
   -2.0       desr   +0.54   +1.36   -18.963  
   -1.0       desr   +0.54   +1.36   -19.001  
    0.0       desr   +0.54   +1.36   -19.027  
    1.0       desr   +0.54   +1.36   -19.027  
    2.0       desr   +0.54   +1.36   -19.005  
    3.0       desr   +0.54   +1.36   -18.960  
    4.0       desr   +0.54   +1.36   -18.909  
    5.0       desr   +0.54   +1.36   -18.848  
    6.0       desr   +0.54   +1.36   -18.779  
    7.0       desr   +0.54   +1.36   -18.697  
    8.0       desr   +0.54   +1.36   -18.615  
    9.0       desr   +0.54   +1.36   -18.524  
   10.0       desr   +0.54   +1.36   -18.424  
   11.0       desr   +0.54   +1.36   -18.325  
   12.0       desr   +0.54   +1.36   -18.245  
   13.0       desr   +0.54   +1.36   -18.181  
   14.0       desr   +0.54   +1.36   -18.117  
   15.0       desr   +0.54   +1.36   -18.035  
   16.0       desr   +0.54   +1.36   -17.939  
   17.0       desr   +0.54   +1.36   -17.832  
   18.0       desr   +0.54   +1.36   -17.718  
   19.0       desr   +0.54   +1.36   -17.602  
   20.0       desr   +0.54   +1.36   -17.486  
   21.0       desr   +0.54   +1.36   -17.375  
   22.0       desr   +0.54   +1.36   -17.271  
   23.0       desr   +0.54   +1.36   -17.168  
   24.0       desr   +0.54   +1.36   -17.072  
   25.0       desr   +0.54   +1.36   -16.975  
   26.0       desr   +0.54   +1.36   -16.883  
   27.0       desr   +0.54   +1.36   -16.800  
   28.0       desr   +0.54   +1.36   -16.724  
   29.0       desr   +0.54   +1.36   -16.653  
   30.0       desr   +0.54   +1.36   -16.585  
   31.0       desr   +0.54   +1.36   -16.521  
   32.0       desr   +0.54   +1.36   -16.470  
   33.0       desr   +0.54   +1.36   -16.429  
   34.0       desr   +0.54   +1.36   -16.395  
   35.0       desr   +0.54   +1.36   -16.367  
   36.0       desr   +0.54   +1.36   -16.329  
   37.0       desr   +0.54   +1.36   -16.287  
   38.0       desr   +0.54   +1.36   -16.241  
   39.0       desr   +0.54   +1.36   -16.193  
   40.0       desr   +0.54   +1.36   -16.155  
   41.0       desr   +0.54   +1.36   -16.126  
   42.0       desr   +0.54   +1.36   -16.100  
   43.0       desr   +0.54   +1.36   -16.078  
   44.0       desr   +0.54   +1.36   -16.057  
   45.0       desr   +0.54   +1.36   -16.039  
   46.0       desr   +0.54   +1.36   -16.020  
   47.0       desr   +0.54   +1.36   -16.005  
   48.0       desr   +0.54   +1.36   -15.991  
   49.0       desr   +0.54   +1.36   -15.976  
   50.0       desr   +0.54   +1.36   -15.961  
   51.0       desr   +0.54   +1.36   -15.942  
   52.0       desr   +0.54   +1.36   -15.920  
   53.0       desr   +0.54   +1.36   -15.894  
   54.0       desr   +0.54   +1.36   -15.865  
   55.0       desr   +0.54   +1.36   -15.838  
   56.0       desr   +0.54   +1.36   -15.816  
   57.0       desr   +0.54   +1.36   -15.799  
   58.0       desr   +0.54   +1.36   -15.783  
   59.0       desr   +0.54   +1.36   -15.769  
   60.0       desr   +0.54   +1.36   -15.756  
   61.0       desr   +0.54   +1.36   -15.741  
   62.0       desr   +0.54   +1.36   -15.727  
   63.0       desr   +0.54   +1.36   -15.711  
   64.0       desr   +0.54   +1.36   -15.695  
   65.0       desr   +0.54   +1.36   -15.679  
   66.0       desr   +0.54   +1.36   -15.663  
   67.0       desr   +0.54   +1.36   -15.648  
   68.0       desr   +0.54   +1.36   -15.636  
   69.0       desr   +0.54   +1.36   -15.627  
   70.0       desr   +0.54   +1.36   -15.619  
   71.0       desr   +0.54   +1.36   -15.612  
   72.0       desr   +0.54   +1.36   -15.604  
   73.0       desr   +0.54   +1.36   -15.594  
   74.0       desr   +0.54   +1.36   -15.583  
   75.0       desr   +0.54   +1.36   -15.567  
   76.0       desr   +0.54   +1.36   -15.548  
   77.0       desr   +0.54   +1.36   -15.528  
   78.0       desr   +0.54   +1.36   -15.507  
   79.0       desr   +0.54   +1.36   -15.487  
   80.0       desr   +0.54   +1.36   -15.467  
  -15.0       desr   +0.56   +1.37   -16.139  
  -14.0       desr   +0.56   +1.37   -16.497  
  -13.0       desr   +0.56   +1.37   -16.865  
  -12.0       desr   +0.56   +1.37   -17.214  
  -11.0       desr   +0.56   +1.37   -17.523  
  -10.0       desr   +0.56   +1.37   -17.799  
   -9.0       desr   +0.56   +1.37   -18.037  
   -8.0       desr   +0.56   +1.37   -18.244  
   -7.0       desr   +0.56   +1.37   -18.397  
   -6.0       desr   +0.56   +1.37   -18.557  
   -5.0       desr   +0.56   +1.37   -18.697  
   -4.0       desr   +0.56   +1.37   -18.811  
   -3.0       desr   +0.56   +1.37   -18.881  
   -2.0       desr   +0.56   +1.37   -18.940  
   -1.0       desr   +0.56   +1.37   -18.978  
    0.0       desr   +0.56   +1.37   -19.005  
    1.0       desr   +0.56   +1.37   -19.005  
    2.0       desr   +0.56   +1.37   -18.983  
    3.0       desr   +0.56   +1.37   -18.937  
    4.0       desr   +0.56   +1.37   -18.886  
    5.0       desr   +0.56   +1.37   -18.824  
    6.0       desr   +0.56   +1.37   -18.754  
    7.0       desr   +0.56   +1.37   -18.672  
    8.0       desr   +0.56   +1.37   -18.588  
    9.0       desr   +0.56   +1.37   -18.497  
   10.0       desr   +0.56   +1.37   -18.396  
   11.0       desr   +0.56   +1.37   -18.297  
   12.0       desr   +0.56   +1.37   -18.216  
   13.0       desr   +0.56   +1.37   -18.152  
   14.0       desr   +0.56   +1.37   -18.088  
   15.0       desr   +0.56   +1.37   -18.005  
   16.0       desr   +0.56   +1.37   -17.908  
   17.0       desr   +0.56   +1.37   -17.801  
   18.0       desr   +0.56   +1.37   -17.687  
   19.0       desr   +0.56   +1.37   -17.571  
   20.0       desr   +0.56   +1.37   -17.455  
   21.0       desr   +0.56   +1.37   -17.343  
   22.0       desr   +0.56   +1.37   -17.240  
   23.0       desr   +0.56   +1.37   -17.136  
   24.0       desr   +0.56   +1.37   -17.041  
   25.0       desr   +0.56   +1.37   -16.944  
   26.0       desr   +0.56   +1.37   -16.852  
   27.0       desr   +0.56   +1.37   -16.768  
   28.0       desr   +0.56   +1.37   -16.693  
   29.0       desr   +0.56   +1.37   -16.622  
   30.0       desr   +0.56   +1.37   -16.554  
   31.0       desr   +0.56   +1.37   -16.491  
   32.0       desr   +0.56   +1.37   -16.441  
   33.0       desr   +0.56   +1.37   -16.400  
   34.0       desr   +0.56   +1.37   -16.366  
   35.0       desr   +0.56   +1.37   -16.338  
   36.0       desr   +0.56   +1.37   -16.301  
   37.0       desr   +0.56   +1.37   -16.259  
   38.0       desr   +0.56   +1.37   -16.214  
   39.0       desr   +0.56   +1.37   -16.165  
   40.0       desr   +0.56   +1.37   -16.128  
   41.0       desr   +0.56   +1.37   -16.100  
   42.0       desr   +0.56   +1.37   -16.073  
   43.0       desr   +0.56   +1.37   -16.051  
   44.0       desr   +0.56   +1.37   -16.031  
   45.0       desr   +0.56   +1.37   -16.013  
   46.0       desr   +0.56   +1.37   -15.995  
   47.0       desr   +0.56   +1.37   -15.980  
   48.0       desr   +0.56   +1.37   -15.966  
   49.0       desr   +0.56   +1.37   -15.951  
   50.0       desr   +0.56   +1.37   -15.935  
   51.0       desr   +0.56   +1.37   -15.917  
   52.0       desr   +0.56   +1.37   -15.895  
   53.0       desr   +0.56   +1.37   -15.869  
   54.0       desr   +0.56   +1.37   -15.840  
   55.0       desr   +0.56   +1.37   -15.813  
   56.0       desr   +0.56   +1.37   -15.791  
   57.0       desr   +0.56   +1.37   -15.774  
   58.0       desr   +0.56   +1.37   -15.758  
   59.0       desr   +0.56   +1.37   -15.745  
   60.0       desr   +0.56   +1.37   -15.731  
   61.0       desr   +0.56   +1.37   -15.716  
   62.0       desr   +0.56   +1.37   -15.702  
   63.0       desr   +0.56   +1.37   -15.686  
   64.0       desr   +0.56   +1.37   -15.670  
   65.0       desr   +0.56   +1.37   -15.653  
   66.0       desr   +0.56   +1.37   -15.637  
   67.0       desr   +0.56   +1.37   -15.622  
   68.0       desr   +0.56   +1.37   -15.610  
   69.0       desr   +0.56   +1.37   -15.601  
   70.0       desr   +0.56   +1.37   -15.593  
   71.0       desr   +0.56   +1.37   -15.586  
   72.0       desr   +0.56   +1.37   -15.577  
   73.0       desr   +0.56   +1.37   -15.568  
   74.0       desr   +0.56   +1.37   -15.557  
   75.0       desr   +0.56   +1.37   -15.540  
   76.0       desr   +0.56   +1.37   -15.521  
   77.0       desr   +0.56   +1.37   -15.501  
   78.0       desr   +0.56   +1.37   -15.480  
   79.0       desr   +0.56   +1.37   -15.460  
   80.0       desr   +0.56   +1.37   -15.440  
  -15.0       desr   +0.58   +1.39   -16.094  
  -14.0       desr   +0.58   +1.39   -16.453  
  -13.0       desr   +0.58   +1.39   -16.822  
  -12.0       desr   +0.58   +1.39   -17.176  
  -11.0       desr   +0.58   +1.39   -17.489  
  -10.0       desr   +0.58   +1.39   -17.769  
   -9.0       desr   +0.58   +1.39   -18.009  
   -8.0       desr   +0.58   +1.39   -18.217  
   -7.0       desr   +0.58   +1.39   -18.370  
   -6.0       desr   +0.58   +1.39   -18.530  
   -5.0       desr   +0.58   +1.39   -18.671  
   -4.0       desr   +0.58   +1.39   -18.786  
   -3.0       desr   +0.58   +1.39   -18.857  
   -2.0       desr   +0.58   +1.39   -18.917  
   -1.0       desr   +0.58   +1.39   -18.956  
    0.0       desr   +0.58   +1.39   -18.983  
    1.0       desr   +0.58   +1.39   -18.983  
    2.0       desr   +0.58   +1.39   -18.961  
    3.0       desr   +0.58   +1.39   -18.914  
    4.0       desr   +0.58   +1.39   -18.863  
    5.0       desr   +0.58   +1.39   -18.800  
    6.0       desr   +0.58   +1.39   -18.729  
    7.0       desr   +0.58   +1.39   -18.646  
    8.0       desr   +0.58   +1.39   -18.562  
    9.0       desr   +0.58   +1.39   -18.469  
   10.0       desr   +0.58   +1.39   -18.367  
   11.0       desr   +0.58   +1.39   -18.268  
   12.0       desr   +0.58   +1.39   -18.187  
   13.0       desr   +0.58   +1.39   -18.122  
   14.0       desr   +0.58   +1.39   -18.058  
   15.0       desr   +0.58   +1.39   -17.974  
   16.0       desr   +0.58   +1.39   -17.878  
   17.0       desr   +0.58   +1.39   -17.770  
   18.0       desr   +0.58   +1.39   -17.656  
   19.0       desr   +0.58   +1.39   -17.540  
   20.0       desr   +0.58   +1.39   -17.423  
   21.0       desr   +0.58   +1.39   -17.312  
   22.0       desr   +0.58   +1.39   -17.208  
   23.0       desr   +0.58   +1.39   -17.105  
   24.0       desr   +0.58   +1.39   -17.010  
   25.0       desr   +0.58   +1.39   -16.912  
   26.0       desr   +0.58   +1.39   -16.820  
   27.0       desr   +0.58   +1.39   -16.737  
   28.0       desr   +0.58   +1.39   -16.662  
   29.0       desr   +0.58   +1.39   -16.592  
   30.0       desr   +0.58   +1.39   -16.524  
   31.0       desr   +0.58   +1.39   -16.461  
   32.0       desr   +0.58   +1.39   -16.411  
   33.0       desr   +0.58   +1.39   -16.371  
   34.0       desr   +0.58   +1.39   -16.337  
   35.0       desr   +0.58   +1.39   -16.310  
   36.0       desr   +0.58   +1.39   -16.273  
   37.0       desr   +0.58   +1.39   -16.232  
   38.0       desr   +0.58   +1.39   -16.187  
   39.0       desr   +0.58   +1.39   -16.139  
   40.0       desr   +0.58   +1.39   -16.102  
   41.0       desr   +0.58   +1.39   -16.073  
   42.0       desr   +0.58   +1.39   -16.047  
   43.0       desr   +0.58   +1.39   -16.025  
   44.0       desr   +0.58   +1.39   -16.005  
   45.0       desr   +0.58   +1.39   -15.988  
   46.0       desr   +0.58   +1.39   -15.969  
   47.0       desr   +0.58   +1.39   -15.955  
   48.0       desr   +0.58   +1.39   -15.941  
   49.0       desr   +0.58   +1.39   -15.926  
   50.0       desr   +0.58   +1.39   -15.910  
   51.0       desr   +0.58   +1.39   -15.892  
   52.0       desr   +0.58   +1.39   -15.870  
   53.0       desr   +0.58   +1.39   -15.844  
   54.0       desr   +0.58   +1.39   -15.815  
   55.0       desr   +0.58   +1.39   -15.788  
   56.0       desr   +0.58   +1.39   -15.767  
   57.0       desr   +0.58   +1.39   -15.749  
   58.0       desr   +0.58   +1.39   -15.734  
   59.0       desr   +0.58   +1.39   -15.720  
   60.0       desr   +0.58   +1.39   -15.706  
   61.0       desr   +0.58   +1.39   -15.692  
   62.0       desr   +0.58   +1.39   -15.678  
   63.0       desr   +0.58   +1.39   -15.661  
   64.0       desr   +0.58   +1.39   -15.645  
   65.0       desr   +0.58   +1.39   -15.628  
   66.0       desr   +0.58   +1.39   -15.612  
   67.0       desr   +0.58   +1.39   -15.597  
   68.0       desr   +0.58   +1.39   -15.585  
   69.0       desr   +0.58   +1.39   -15.575  
   70.0       desr   +0.58   +1.39   -15.567  
   71.0       desr   +0.58   +1.39   -15.559  
   72.0       desr   +0.58   +1.39   -15.551  
   73.0       desr   +0.58   +1.39   -15.542  
   74.0       desr   +0.58   +1.39   -15.531  
   75.0       desr   +0.58   +1.39   -15.514  
   76.0       desr   +0.58   +1.39   -15.495  
   77.0       desr   +0.58   +1.39   -15.475  
   78.0       desr   +0.58   +1.39   -15.454  
   79.0       desr   +0.58   +1.39   -15.433  
   80.0       desr   +0.58   +1.39   -15.413  
  -15.0       desr   +0.60   +1.40   -16.048  
  -14.0       desr   +0.60   +1.40   -16.408  
  -13.0       desr   +0.60   +1.40   -16.780  
  -12.0       desr   +0.60   +1.40   -17.137  
  -11.0       desr   +0.60   +1.40   -17.456  
  -10.0       desr   +0.60   +1.40   -17.740  
   -9.0       desr   +0.60   +1.40   -17.981  
   -8.0       desr   +0.60   +1.40   -18.189  
   -7.0       desr   +0.60   +1.40   -18.342  
   -6.0       desr   +0.60   +1.40   -18.503  
   -5.0       desr   +0.60   +1.40   -18.645  
   -4.0       desr   +0.60   +1.40   -18.761  
   -3.0       desr   +0.60   +1.40   -18.832  
   -2.0       desr   +0.60   +1.40   -18.893  
   -1.0       desr   +0.60   +1.40   -18.933  
    0.0       desr   +0.60   +1.40   -18.960  
    1.0       desr   +0.60   +1.40   -18.960  
    2.0       desr   +0.60   +1.40   -18.938  
    3.0       desr   +0.60   +1.40   -18.891  
    4.0       desr   +0.60   +1.40   -18.839  
    5.0       desr   +0.60   +1.40   -18.775  
    6.0       desr   +0.60   +1.40   -18.704  
    7.0       desr   +0.60   +1.40   -18.620  
    8.0       desr   +0.60   +1.40   -18.535  
    9.0       desr   +0.60   +1.40   -18.441  
   10.0       desr   +0.60   +1.40   -18.339  
   11.0       desr   +0.60   +1.40   -18.239  
   12.0       desr   +0.60   +1.40   -18.157  
   13.0       desr   +0.60   +1.40   -18.093  
   14.0       desr   +0.60   +1.40   -18.027  
   15.0       desr   +0.60   +1.40   -17.944  
   16.0       desr   +0.60   +1.40   -17.847  
   17.0       desr   +0.60   +1.40   -17.739  
   18.0       desr   +0.60   +1.40   -17.625  
   19.0       desr   +0.60   +1.40   -17.508  
   20.0       desr   +0.60   +1.40   -17.392  
   21.0       desr   +0.60   +1.40   -17.280  
   22.0       desr   +0.60   +1.40   -17.176  
   23.0       desr   +0.60   +1.40   -17.073  
   24.0       desr   +0.60   +1.40   -16.978  
   25.0       desr   +0.60   +1.40   -16.881  
   26.0       desr   +0.60   +1.40   -16.789  
   27.0       desr   +0.60   +1.40   -16.706  
   28.0       desr   +0.60   +1.40   -16.631  
   29.0       desr   +0.60   +1.40   -16.561  
   30.0       desr   +0.60   +1.40   -16.494  
   31.0       desr   +0.60   +1.40   -16.431  
   32.0       desr   +0.60   +1.40   -16.381  
   33.0       desr   +0.60   +1.40   -16.342  
   34.0       desr   +0.60   +1.40   -16.308  
   35.0       desr   +0.60   +1.40   -16.282  
   36.0       desr   +0.60   +1.40   -16.245  
   37.0       desr   +0.60   +1.40   -16.204  
   38.0       desr   +0.60   +1.40   -16.160  
   39.0       desr   +0.60   +1.40   -16.112  
   40.0       desr   +0.60   +1.40   -16.075  
   41.0       desr   +0.60   +1.40   -16.047  
   42.0       desr   +0.60   +1.40   -16.021  
   43.0       desr   +0.60   +1.40   -15.999  
   44.0       desr   +0.60   +1.40   -15.979  
   45.0       desr   +0.60   +1.40   -15.962  
   46.0       desr   +0.60   +1.40   -15.944  
   47.0       desr   +0.60   +1.40   -15.930  
   48.0       desr   +0.60   +1.40   -15.916  
   49.0       desr   +0.60   +1.40   -15.901  
   50.0       desr   +0.60   +1.40   -15.886  
   51.0       desr   +0.60   +1.40   -15.867  
   52.0       desr   +0.60   +1.40   -15.845  
   53.0       desr   +0.60   +1.40   -15.819  
   54.0       desr   +0.60   +1.40   -15.790  
   55.0       desr   +0.60   +1.40   -15.764  
   56.0       desr   +0.60   +1.40   -15.742  
   57.0       desr   +0.60   +1.40   -15.725  
   58.0       desr   +0.60   +1.40   -15.710  
   59.0       desr   +0.60   +1.40   -15.696  
   60.0       desr   +0.60   +1.40   -15.682  
   61.0       desr   +0.60   +1.40   -15.667  
   62.0       desr   +0.60   +1.40   -15.653  
   63.0       desr   +0.60   +1.40   -15.637  
   64.0       desr   +0.60   +1.40   -15.620  
   65.0       desr   +0.60   +1.40   -15.603  
   66.0       desr   +0.60   +1.40   -15.586  
   67.0       desr   +0.60   +1.40   -15.571  
   68.0       desr   +0.60   +1.40   -15.559  
