  phase   passband   delta    dm15       mag  
   56.0       desr   +0.42   +1.30   -16.104  
   57.0       desr   +0.42   +1.30   -16.054  
   58.0       desr   +0.42   +1.30   -16.002  
   59.0       desr   +0.42   +1.30   -15.960  
   60.0       desr   +0.42   +1.30   -15.921  
   61.0       desr   +0.42   +1.30   -15.883  
   62.0       desr   +0.42   +1.30   -15.851  
   63.0       desr   +0.42   +1.30   -15.820  
   64.0       desr   +0.42   +1.30   -15.792  
   65.0       desr   +0.42   +1.30   -15.765  
   66.0       desr   +0.42   +1.30   -15.736  
   67.0       desr   +0.42   +1.30   -15.702  
   68.0       desr   +0.42   +1.30   -15.666  
   69.0       desr   +0.42   +1.30   -15.630  
   70.0       desr   +0.42   +1.30   -15.594  
   71.0       desr   +0.42   +1.30   -15.559  
   72.0       desr   +0.42   +1.30   -15.525  
   73.0       desr   +0.42   +1.30   -15.493  
   74.0       desr   +0.42   +1.30   -15.462  
   75.0       desr   +0.42   +1.30   -15.426  
   76.0       desr   +0.42   +1.30   -15.390  
   77.0       desr   +0.42   +1.30   -15.353  
   78.0       desr   +0.42   +1.30   -15.315  
   79.0       desr   +0.42   +1.30   -15.278  
   80.0       desr   +0.42   +1.30   -15.242  
  -15.0       desr   +0.44   +1.31   -15.456  
  -14.0       desr   +0.44   +1.31   -15.881  
  -13.0       desr   +0.44   +1.31   -16.267  
  -12.0       desr   +0.44   +1.31   -16.616  
  -11.0       desr   +0.44   +1.31   -16.965  
  -10.0       desr   +0.44   +1.31   -17.306  
   -9.0       desr   +0.44   +1.31   -17.646  
   -8.0       desr   +0.44   +1.31   -17.928  
   -7.0       desr   +0.44   +1.31   -18.142  
   -6.0       desr   +0.44   +1.31   -18.298  
   -5.0       desr   +0.44   +1.31   -18.409  
   -4.0       desr   +0.44   +1.31   -18.481  
   -3.0       desr   +0.44   +1.31   -18.519  
   -2.0       desr   +0.44   +1.31   -18.520  
   -1.0       desr   +0.44   +1.31   -18.502  
    0.0       desr   +0.44   +1.31   -18.467  
    1.0       desr   +0.44   +1.31   -18.433  
    2.0       desr   +0.44   +1.31   -18.378  
    3.0       desr   +0.44   +1.31   -18.338  
    4.0       desr   +0.44   +1.31   -18.293  
    5.0       desr   +0.44   +1.31   -18.248  
    6.0       desr   +0.44   +1.31   -18.193  
    7.0       desr   +0.44   +1.31   -18.127  
    8.0       desr   +0.44   +1.31   -18.059  
    9.0       desr   +0.44   +1.31   -17.997  
   10.0       desr   +0.44   +1.31   -17.928  
   11.0       desr   +0.44   +1.31   -17.841  
   12.0       desr   +0.44   +1.31   -17.763  
   13.0       desr   +0.44   +1.31   -17.714  
   14.0       desr   +0.44   +1.31   -17.678  
   15.0       desr   +0.44   +1.31   -17.669  
   16.0       desr   +0.44   +1.31   -17.686  
   17.0       desr   +0.44   +1.31   -17.701  
   18.0       desr   +0.44   +1.31   -17.710  
   19.0       desr   +0.44   +1.31   -17.723  
   20.0       desr   +0.44   +1.31   -17.731  
   21.0       desr   +0.44   +1.31   -17.731  
   22.0       desr   +0.44   +1.31   -17.725  
   23.0       desr   +0.44   +1.31   -17.718  
   24.0       desr   +0.44   +1.31   -17.709  
   25.0       desr   +0.44   +1.31   -17.697  
   26.0       desr   +0.44   +1.31   -17.678  
   27.0       desr   +0.44   +1.31   -17.655  
   28.0       desr   +0.44   +1.31   -17.626  
   29.0       desr   +0.44   +1.31   -17.592  
   30.0       desr   +0.44   +1.31   -17.551  
   31.0       desr   +0.44   +1.31   -17.502  
   32.0       desr   +0.44   +1.31   -17.447  
   33.0       desr   +0.44   +1.31   -17.387  
   34.0       desr   +0.44   +1.31   -17.324  
   35.0       desr   +0.44   +1.31   -17.259  
   36.0       desr   +0.44   +1.31   -17.180  
   37.0       desr   +0.44   +1.31   -17.088  
   38.0       desr   +0.44   +1.31   -16.987  
   39.0       desr   +0.44   +1.31   -16.881  
   40.0       desr   +0.44   +1.31   -16.781  
   41.0       desr   +0.44   +1.31   -16.691  
   42.0       desr   +0.44   +1.31   -16.615  
   43.0       desr   +0.44   +1.31   -16.551  
   44.0       desr   +0.44   +1.31   -16.497  
   45.0       desr   +0.44   +1.31   -16.451  
   46.0       desr   +0.44   +1.31   -16.414  
   47.0       desr   +0.44   +1.31   -16.382  
   48.0       desr   +0.44   +1.31   -16.353  
   49.0       desr   +0.44   +1.31   -16.324  
   50.0       desr   +0.44   +1.31   -16.296  
   51.0       desr   +0.44   +1.31   -16.267  
   52.0       desr   +0.44   +1.31   -16.232  
   53.0       desr   +0.44   +1.31   -16.197  
   54.0       desr   +0.44   +1.31   -16.160  
   55.0       desr   +0.44   +1.31   -16.121  
   56.0       desr   +0.44   +1.31   -16.078  
   57.0       desr   +0.44   +1.31   -16.028  
   58.0       desr   +0.44   +1.31   -15.976  
   59.0       desr   +0.44   +1.31   -15.934  
   60.0       desr   +0.44   +1.31   -15.895  
   61.0       desr   +0.44   +1.31   -15.857  
   62.0       desr   +0.44   +1.31   -15.825  
   63.0       desr   +0.44   +1.31   -15.794  
   64.0       desr   +0.44   +1.31   -15.766  
   65.0       desr   +0.44   +1.31   -15.739  
   66.0       desr   +0.44   +1.31   -15.710  
   67.0       desr   +0.44   +1.31   -15.676  
   68.0       desr   +0.44   +1.31   -15.640  
   69.0       desr   +0.44   +1.31   -15.604  
   70.0       desr   +0.44   +1.31   -15.568  
   71.0       desr   +0.44   +1.31   -15.533  
   72.0       desr   +0.44   +1.31   -15.499  
   73.0       desr   +0.44   +1.31   -15.468  
   74.0       desr   +0.44   +1.31   -15.437  
   75.0       desr   +0.44   +1.31   -15.401  
   76.0       desr   +0.44   +1.31   -15.365  
   77.0       desr   +0.44   +1.31   -15.328  
   78.0       desr   +0.44   +1.31   -15.290  
   79.0       desr   +0.44   +1.31   -15.253  
   80.0       desr   +0.44   +1.31   -15.217  
  -15.0       desr   +0.46   +1.32   -15.414  
  -14.0       desr   +0.46   +1.32   -15.843  
  -13.0       desr   +0.46   +1.32   -16.233  
  -12.0       desr   +0.46   +1.32   -16.588  
  -11.0       desr   +0.46   +1.32   -16.941  
  -10.0       desr   +0.46   +1.32   -17.284  
   -9.0       desr   +0.46   +1.32   -17.626  
   -8.0       desr   +0.46   +1.32   -17.908  
   -7.0       desr   +0.46   +1.32   -18.122  
   -6.0       desr   +0.46   +1.32   -18.279  
   -5.0       desr   +0.46   +1.32   -18.391  
   -4.0       desr   +0.46   +1.32   -18.464  
   -3.0       desr   +0.46   +1.32   -18.503  
   -2.0       desr   +0.46   +1.32   -18.504  
   -1.0       desr   +0.46   +1.32   -18.487  
    0.0       desr   +0.46   +1.32   -18.453  
    1.0       desr   +0.46   +1.32   -18.419  
    2.0       desr   +0.46   +1.32   -18.364  
    3.0       desr   +0.46   +1.32   -18.324  
    4.0       desr   +0.46   +1.32   -18.279  
    5.0       desr   +0.46   +1.32   -18.234  
    6.0       desr   +0.46   +1.32   -18.179  
    7.0       desr   +0.46   +1.32   -18.113  
    8.0       desr   +0.46   +1.32   -18.045  
    9.0       desr   +0.46   +1.32   -17.984  
   10.0       desr   +0.46   +1.32   -17.914  
   11.0       desr   +0.46   +1.32   -17.828  
   12.0       desr   +0.46   +1.32   -17.750  
   13.0       desr   +0.46   +1.32   -17.701  
   14.0       desr   +0.46   +1.32   -17.666  
   15.0       desr   +0.46   +1.32   -17.657  
   16.0       desr   +0.46   +1.32   -17.673  
   17.0       desr   +0.46   +1.32   -17.688  
   18.0       desr   +0.46   +1.32   -17.696  
   19.0       desr   +0.46   +1.32   -17.708  
   20.0       desr   +0.46   +1.32   -17.715  
   21.0       desr   +0.46   +1.32   -17.714  
   22.0       desr   +0.46   +1.32   -17.707  
   23.0       desr   +0.46   +1.32   -17.699  
   24.0       desr   +0.46   +1.32   -17.689  
   25.0       desr   +0.46   +1.32   -17.675  
   26.0       desr   +0.46   +1.32   -17.656  
   27.0       desr   +0.46   +1.32   -17.631  
   28.0       desr   +0.46   +1.32   -17.602  
   29.0       desr   +0.46   +1.32   -17.567  
   30.0       desr   +0.46   +1.32   -17.525  
   31.0       desr   +0.46   +1.32   -17.476  
   32.0       desr   +0.46   +1.32   -17.421  
   33.0       desr   +0.46   +1.32   -17.361  
   34.0       desr   +0.46   +1.32   -17.299  
   35.0       desr   +0.46   +1.32   -17.233  
   36.0       desr   +0.46   +1.32   -17.154  
   37.0       desr   +0.46   +1.32   -17.062  
   38.0       desr   +0.46   +1.32   -16.960  
   39.0       desr   +0.46   +1.32   -16.854  
   40.0       desr   +0.46   +1.32   -16.753  
   41.0       desr   +0.46   +1.32   -16.663  
   42.0       desr   +0.46   +1.32   -16.587  
   43.0       desr   +0.46   +1.32   -16.523  
   44.0       desr   +0.46   +1.32   -16.469  
   45.0       desr   +0.46   +1.32   -16.423  
   46.0       desr   +0.46   +1.32   -16.387  
   47.0       desr   +0.46   +1.32   -16.355  
   48.0       desr   +0.46   +1.32   -16.326  
   49.0       desr   +0.46   +1.32   -16.297  
   50.0       desr   +0.46   +1.32   -16.270  
   51.0       desr   +0.46   +1.32   -16.241  
   52.0       desr   +0.46   +1.32   -16.206  
   53.0       desr   +0.46   +1.32   -16.171  
   54.0       desr   +0.46   +1.32   -16.134  
   55.0       desr   +0.46   +1.32   -16.096  
   56.0       desr   +0.46   +1.32   -16.052  
   57.0       desr   +0.46   +1.32   -16.003  
   58.0       desr   +0.46   +1.32   -15.950  
   59.0       desr   +0.46   +1.32   -15.908  
   60.0       desr   +0.46   +1.32   -15.869  
   61.0       desr   +0.46   +1.32   -15.832  
   62.0       desr   +0.46   +1.32   -15.799  
   63.0       desr   +0.46   +1.32   -15.769  
   64.0       desr   +0.46   +1.32   -15.740  
   65.0       desr   +0.46   +1.32   -15.713  
   66.0       desr   +0.46   +1.32   -15.685  
   67.0       desr   +0.46   +1.32   -15.651  
   68.0       desr   +0.46   +1.32   -15.615  
   69.0       desr   +0.46   +1.32   -15.578  
   70.0       desr   +0.46   +1.32   -15.542  
   71.0       desr   +0.46   +1.32   -15.508  
   72.0       desr   +0.46   +1.32   -15.474  
   73.0       desr   +0.46   +1.32   -15.442  
   74.0       desr   +0.46   +1.32   -15.412  
   75.0       desr   +0.46   +1.32   -15.376  
   76.0       desr   +0.46   +1.32   -15.340  
   77.0       desr   +0.46   +1.32   -15.303  
   78.0       desr   +0.46   +1.32   -15.265  
   79.0       desr   +0.46   +1.32   -15.228  
   80.0       desr   +0.46   +1.32   -15.192  
  -15.0       desr   +0.48   +1.33   -15.372  
  -14.0       desr   +0.48   +1.33   -15.804  
  -13.0       desr   +0.48   +1.33   -16.199  
  -12.0       desr   +0.48   +1.33   -16.559  
  -11.0       desr   +0.48   +1.33   -16.917  
  -10.0       desr   +0.48   +1.33   -17.263  
   -9.0       desr   +0.48   +1.33   -17.605  
   -8.0       desr   +0.48   +1.33   -17.888  
   -7.0       desr   +0.48   +1.33   -18.103  
   -6.0       desr   +0.48   +1.33   -18.260  
   -5.0       desr   +0.48   +1.33   -18.373  
   -4.0       desr   +0.48   +1.33   -18.447  
   -3.0       desr   +0.48   +1.33   -18.487  
   -2.0       desr   +0.48   +1.33   -18.489  
   -1.0       desr   +0.48   +1.33   -18.472  
    0.0       desr   +0.48   +1.33   -18.439  
    1.0       desr   +0.48   +1.33   -18.405  
    2.0       desr   +0.48   +1.33   -18.350  
    3.0       desr   +0.48   +1.33   -18.310  
    4.0       desr   +0.48   +1.33   -18.265  
    5.0       desr   +0.48   +1.33   -18.220  
    6.0       desr   +0.48   +1.33   -18.166  
    7.0       desr   +0.48   +1.33   -18.100  
    8.0       desr   +0.48   +1.33   -18.032  
    9.0       desr   +0.48   +1.33   -17.971  
   10.0       desr   +0.48   +1.33   -17.902  
   11.0       desr   +0.48   +1.33   -17.815  
   12.0       desr   +0.48   +1.33   -17.738  
   13.0       desr   +0.48   +1.33   -17.689  
   14.0       desr   +0.48   +1.33   -17.653  
   15.0       desr   +0.48   +1.33   -17.644  
   16.0       desr   +0.48   +1.33   -17.660  
   17.0       desr   +0.48   +1.33   -17.674  
   18.0       desr   +0.48   +1.33   -17.682  
   19.0       desr   +0.48   +1.33   -17.693  
   20.0       desr   +0.48   +1.33   -17.699  
   21.0       desr   +0.48   +1.33   -17.697  
   22.0       desr   +0.48   +1.33   -17.689  
   23.0       desr   +0.48   +1.33   -17.680  
   24.0       desr   +0.48   +1.33   -17.668  
   25.0       desr   +0.48   +1.33   -17.654  
   26.0       desr   +0.48   +1.33   -17.633  
   27.0       desr   +0.48   +1.33   -17.607  
   28.0       desr   +0.48   +1.33   -17.577  
   29.0       desr   +0.48   +1.33   -17.541  
   30.0       desr   +0.48   +1.33   -17.499  
   31.0       desr   +0.48   +1.33   -17.450  
   32.0       desr   +0.48   +1.33   -17.395  
   33.0       desr   +0.48   +1.33   -17.335  
   34.0       desr   +0.48   +1.33   -17.273  
   35.0       desr   +0.48   +1.33   -17.208  
   36.0       desr   +0.48   +1.33   -17.129  
   37.0       desr   +0.48   +1.33   -17.036  
   38.0       desr   +0.48   +1.33   -16.934  
   39.0       desr   +0.48   +1.33   -16.827  
   40.0       desr   +0.48   +1.33   -16.726  
   41.0       desr   +0.48   +1.33   -16.636  
   42.0       desr   +0.48   +1.33   -16.559  
   43.0       desr   +0.48   +1.33   -16.495  
   44.0       desr   +0.48   +1.33   -16.441  
   45.0       desr   +0.48   +1.33   -16.395  
   46.0       desr   +0.48   +1.33   -16.359  
   47.0       desr   +0.48   +1.33   -16.328  
   48.0       desr   +0.48   +1.33   -16.299  
   49.0       desr   +0.48   +1.33   -16.271  
   50.0       desr   +0.48   +1.33   -16.244  
   51.0       desr   +0.48   +1.33   -16.215  
   52.0       desr   +0.48   +1.33   -16.180  
   53.0       desr   +0.48   +1.33   -16.145  
   54.0       desr   +0.48   +1.33   -16.108  
   55.0       desr   +0.48   +1.33   -16.070  
   56.0       desr   +0.48   +1.33   -16.026  
   57.0       desr   +0.48   +1.33   -15.977  
   58.0       desr   +0.48   +1.33   -15.925  
   59.0       desr   +0.48   +1.33   -15.883  
   60.0       desr   +0.48   +1.33   -15.844  
   61.0       desr   +0.48   +1.33   -15.806  
   62.0       desr   +0.48   +1.33   -15.774  
   63.0       desr   +0.48   +1.33   -15.743  
   64.0       desr   +0.48   +1.33   -15.715  
   65.0       desr   +0.48   +1.33   -15.688  
   66.0       desr   +0.48   +1.33   -15.659  
   67.0       desr   +0.48   +1.33   -15.625  
   68.0       desr   +0.48   +1.33   -15.589  
   69.0       desr   +0.48   +1.33   -15.553  
   70.0       desr   +0.48   +1.33   -15.517  
   71.0       desr   +0.48   +1.33   -15.482  
   72.0       desr   +0.48   +1.33   -15.449  
   73.0       desr   +0.48   +1.33   -15.417  
   74.0       desr   +0.48   +1.33   -15.387  
   75.0       desr   +0.48   +1.33   -15.351  
   76.0       desr   +0.48   +1.33   -15.315  
   77.0       desr   +0.48   +1.33   -15.278  
   78.0       desr   +0.48   +1.33   -15.241  
   79.0       desr   +0.48   +1.33   -15.203  
   80.0       desr   +0.48   +1.33   -15.168  
  -15.0       desr   +0.50   +1.34   -15.329  
  -14.0       desr   +0.50   +1.34   -15.765  
  -13.0       desr   +0.50   +1.34   -16.164  
  -12.0       desr   +0.50   +1.34   -16.529  
  -11.0       desr   +0.50   +1.34   -16.892  
  -10.0       desr   +0.50   +1.34   -17.241  
   -9.0       desr   +0.50   +1.34   -17.584  
   -8.0       desr   +0.50   +1.34   -17.867  
   -7.0       desr   +0.50   +1.34   -18.083  
   -6.0       desr   +0.50   +1.34   -18.241  
   -5.0       desr   +0.50   +1.34   -18.355  
   -4.0       desr   +0.50   +1.34   -18.430  
   -3.0       desr   +0.50   +1.34   -18.471  
   -2.0       desr   +0.50   +1.34   -18.473  
   -1.0       desr   +0.50   +1.34   -18.457  
    0.0       desr   +0.50   +1.34   -18.424  
    1.0       desr   +0.50   +1.34   -18.391  
    2.0       desr   +0.50   +1.34   -18.336  
    3.0       desr   +0.50   +1.34   -18.296  
    4.0       desr   +0.50   +1.34   -18.251  
    5.0       desr   +0.50   +1.34   -18.207  
    6.0       desr   +0.50   +1.34   -18.152  
    7.0       desr   +0.50   +1.34   -18.086  
    8.0       desr   +0.50   +1.34   -18.019  
    9.0       desr   +0.50   +1.34   -17.958  
   10.0       desr   +0.50   +1.34   -17.889  
   11.0       desr   +0.50   +1.34   -17.803  
   12.0       desr   +0.50   +1.34   -17.725  
   13.0       desr   +0.50   +1.34   -17.677  
   14.0       desr   +0.50   +1.34   -17.641  
   15.0       desr   +0.50   +1.34   -17.632  
   16.0       desr   +0.50   +1.34   -17.648  
   17.0       desr   +0.50   +1.34   -17.660  
   18.0       desr   +0.50   +1.34   -17.668  
   19.0       desr   +0.50   +1.34   -17.678  
   20.0       desr   +0.50   +1.34   -17.683  
   21.0       desr   +0.50   +1.34   -17.680  
   22.0       desr   +0.50   +1.34   -17.671  
   23.0       desr   +0.50   +1.34   -17.660  
   24.0       desr   +0.50   +1.34   -17.648  
   25.0       desr   +0.50   +1.34   -17.632  
   26.0       desr   +0.50   +1.34   -17.610  
   27.0       desr   +0.50   +1.34   -17.583  
   28.0       desr   +0.50   +1.34   -17.552  
   29.0       desr   +0.50   +1.34   -17.515  
   30.0       desr   +0.50   +1.34   -17.473  
   31.0       desr   +0.50   +1.34   -17.423  
   32.0       desr   +0.50   +1.34   -17.369  
   33.0       desr   +0.50   +1.34   -17.309  
   34.0       desr   +0.50   +1.34   -17.247  
   35.0       desr   +0.50   +1.34   -17.182  
   36.0       desr   +0.50   +1.34   -17.103  
   37.0       desr   +0.50   +1.34   -17.010  
   38.0       desr   +0.50   +1.34   -16.908  
   39.0       desr   +0.50   +1.34   -16.801  
   40.0       desr   +0.50   +1.34   -16.699  
   41.0       desr   +0.50   +1.34   -16.608  
   42.0       desr   +0.50   +1.34   -16.531  
   43.0       desr   +0.50   +1.34   -16.468  
   44.0       desr   +0.50   +1.34   -16.413  
   45.0       desr   +0.50   +1.34   -16.368  
   46.0       desr   +0.50   +1.34   -16.332  
   47.0       desr   +0.50   +1.34   -16.301  
   48.0       desr   +0.50   +1.34   -16.272  
   49.0       desr   +0.50   +1.34   -16.245  
   50.0       desr   +0.50   +1.34   -16.217  
   51.0       desr   +0.50   +1.34   -16.189  
   52.0       desr   +0.50   +1.34   -16.155  
   53.0       desr   +0.50   +1.34   -16.119  
   54.0       desr   +0.50   +1.34   -16.083  
   55.0       desr   +0.50   +1.34   -16.045  
   56.0       desr   +0.50   +1.34   -16.001  
   57.0       desr   +0.50   +1.34   -15.952  
   58.0       desr   +0.50   +1.34   -15.900  
   59.0       desr   +0.50   +1.34   -15.858  
   60.0       desr   +0.50   +1.34   -15.818  
   61.0       desr   +0.50   +1.34   -15.781  
   62.0       desr   +0.50   +1.34   -15.748  
   63.0       desr   +0.50   +1.34   -15.718  
   64.0       desr   +0.50   +1.34   -15.690  
   65.0       desr   +0.50   +1.34   -15.663  
   66.0       desr   +0.50   +1.34   -15.634  
   67.0       desr   +0.50   +1.34   -15.600  
   68.0       desr   +0.50   +1.34   -15.564  
   69.0       desr   +0.50   +1.34   -15.528  
   70.0       desr   +0.50   +1.34   -15.492  
   71.0       desr   +0.50   +1.34   -15.457  
   72.0       desr   +0.50   +1.34   -15.424  
   73.0       desr   +0.50   +1.34   -15.392  
   74.0       desr   +0.50   +1.34   -15.362  
   75.0       desr   +0.50   +1.34   -15.327  
   76.0       desr   +0.50   +1.34   -15.291  
   77.0       desr   +0.50   +1.34   -15.254  
   78.0       desr   +0.50   +1.34   -15.216  
   79.0       desr   +0.50   +1.34   -15.179  
   80.0       desr   +0.50   +1.34   -15.143  
  -15.0       desr   +0.52   +1.35   -15.284  
  -14.0       desr   +0.52   +1.35   -15.724  
  -13.0       desr   +0.52   +1.35   -16.128  
  -12.0       desr   +0.52   +1.35   -16.499  
  -11.0       desr   +0.52   +1.35   -16.867  
  -10.0       desr   +0.52   +1.35   -17.219  
   -9.0       desr   +0.52   +1.35   -17.563  
   -8.0       desr   +0.52   +1.35   -17.846  
   -7.0       desr   +0.52   +1.35   -18.063  
   -6.0       desr   +0.52   +1.35   -18.222  
   -5.0       desr   +0.52   +1.35   -18.337  
   -4.0       desr   +0.52   +1.35   -18.412  
   -3.0       desr   +0.52   +1.35   -18.454  
   -2.0       desr   +0.52   +1.35   -18.457  
   -1.0       desr   +0.52   +1.35   -18.442  
    0.0       desr   +0.52   +1.35   -18.409  
    1.0       desr   +0.52   +1.35   -18.376  
    2.0       desr   +0.52   +1.35   -18.322  
    3.0       desr   +0.52   +1.35   -18.282  
    4.0       desr   +0.52   +1.35   -18.238  
    5.0       desr   +0.52   +1.35   -18.193  
    6.0       desr   +0.52   +1.35   -18.139  
    7.0       desr   +0.52   +1.35   -18.073  
    8.0       desr   +0.52   +1.35   -18.006  
    9.0       desr   +0.52   +1.35   -17.945  
   10.0       desr   +0.52   +1.35   -17.876  
   11.0       desr   +0.52   +1.35   -17.791  
   12.0       desr   +0.52   +1.35   -17.713  
   13.0       desr   +0.52   +1.35   -17.665  
   14.0       desr   +0.52   +1.35   -17.629  
   15.0       desr   +0.52   +1.35   -17.619  
   16.0       desr   +0.52   +1.35   -17.635  
   17.0       desr   +0.52   +1.35   -17.648  
   18.0       desr   +0.52   +1.35   -17.654  
   19.0       desr   +0.52   +1.35   -17.663  
   20.0       desr   +0.52   +1.35   -17.668  
   21.0       desr   +0.52   +1.35   -17.664  
   22.0       desr   +0.52   +1.35   -17.653  
   23.0       desr   +0.52   +1.35   -17.641  
   24.0       desr   +0.52   +1.35   -17.628  
   25.0       desr   +0.52   +1.35   -17.610  
   26.0       desr   +0.52   +1.35   -17.587  
   27.0       desr   +0.52   +1.35   -17.559  
   28.0       desr   +0.52   +1.35   -17.527  
   29.0       desr   +0.52   +1.35   -17.490  
   30.0       desr   +0.52   +1.35   -17.447  
   31.0       desr   +0.52   +1.35   -17.397  
   32.0       desr   +0.52   +1.35   -17.343  
   33.0       desr   +0.52   +1.35   -17.284  
   34.0       desr   +0.52   +1.35   -17.222  
   35.0       desr   +0.52   +1.35   -17.157  
   36.0       desr   +0.52   +1.35   -17.078  
   37.0       desr   +0.52   +1.35   -16.985  
   38.0       desr   +0.52   +1.35   -16.882  
   39.0       desr   +0.52   +1.35   -16.774  
   40.0       desr   +0.52   +1.35   -16.672  
   41.0       desr   +0.52   +1.35   -16.581  
   42.0       desr   +0.52   +1.35   -16.504  
   43.0       desr   +0.52   +1.35   -16.440  
   44.0       desr   +0.52   +1.35   -16.386  
   45.0       desr   +0.52   +1.35   -16.341  
   46.0       desr   +0.52   +1.35   -16.305  
   47.0       desr   +0.52   +1.35   -16.274  
   48.0       desr   +0.52   +1.35   -16.246  
   49.0       desr   +0.52   +1.35   -16.219  
   50.0       desr   +0.52   +1.35   -16.192  
   51.0       desr   +0.52   +1.35   -16.163  
   52.0       desr   +0.52   +1.35   -16.129  
   53.0       desr   +0.52   +1.35   -16.094  
   54.0       desr   +0.52   +1.35   -16.058  
   55.0       desr   +0.52   +1.35   -16.020  
   56.0       desr   +0.52   +1.35   -15.977  
   57.0       desr   +0.52   +1.35   -15.927  
   58.0       desr   +0.52   +1.35   -15.875  
   59.0       desr   +0.52   +1.35   -15.833  
   60.0       desr   +0.52   +1.35   -15.794  
   61.0       desr   +0.52   +1.35   -15.756  
   62.0       desr   +0.52   +1.35   -15.724  
   63.0       desr   +0.52   +1.35   -15.693  
   64.0       desr   +0.52   +1.35   -15.665  
   65.0       desr   +0.52   +1.35   -15.638  
   66.0       desr   +0.52   +1.35   -15.610  
   67.0       desr   +0.52   +1.35   -15.575  
   68.0       desr   +0.52   +1.35   -15.540  
   69.0       desr   +0.52   +1.35   -15.503  
   70.0       desr   +0.52   +1.35   -15.467  
   71.0       desr   +0.52   +1.35   -15.433  
   72.0       desr   +0.52   +1.35   -15.399  
   73.0       desr   +0.52   +1.35   -15.368  
   74.0       desr   +0.52   +1.35   -15.338  
   75.0       desr   +0.52   +1.35   -15.303  
   76.0       desr   +0.52   +1.35   -15.267  
   77.0       desr   +0.52   +1.35   -15.230  
   78.0       desr   +0.52   +1.35   -15.192  
   79.0       desr   +0.52   +1.35   -15.155  
   80.0       desr   +0.52   +1.35   -15.120  
  -15.0       desr   +0.54   +1.36   -15.239  
  -14.0       desr   +0.54   +1.36   -15.683  
  -13.0       desr   +0.54   +1.36   -16.092  
  -12.0       desr   +0.54   +1.36   -16.469  
  -11.0       desr   +0.54   +1.36   -16.841  
  -10.0       desr   +0.54   +1.36   -17.196  
   -9.0       desr   +0.54   +1.36   -17.542  
   -8.0       desr   +0.54   +1.36   -17.825  
   -7.0       desr   +0.54   +1.36   -18.042  
   -6.0       desr   +0.54   +1.36   -18.203  
   -5.0       desr   +0.54   +1.36   -18.318  
   -4.0       desr   +0.54   +1.36   -18.395  
   -3.0       desr   +0.54   +1.36   -18.437  
   -2.0       desr   +0.54   +1.36   -18.441  
   -1.0       desr   +0.54   +1.36   -18.426  
    0.0       desr   +0.54   +1.36   -18.394  
    1.0       desr   +0.54   +1.36   -18.362  
    2.0       desr   +0.54   +1.36   -18.308  
    3.0       desr   +0.54   +1.36   -18.268  
    4.0       desr   +0.54   +1.36   -18.224  
    5.0       desr   +0.54   +1.36   -18.180  
    6.0       desr   +0.54   +1.36   -18.126  
    7.0       desr   +0.54   +1.36   -18.060  
    8.0       desr   +0.54   +1.36   -17.993  
    9.0       desr   +0.54   +1.36   -17.933  
   10.0       desr   +0.54   +1.36   -17.864  
   11.0       desr   +0.54   +1.36   -17.779  
   12.0       desr   +0.54   +1.36   -17.702  
   13.0       desr   +0.54   +1.36   -17.653  
   14.0       desr   +0.54   +1.36   -17.618  
   15.0       desr   +0.54   +1.36   -17.608  
   16.0       desr   +0.54   +1.36   -17.623  
   17.0       desr   +0.54   +1.36   -17.635  
   18.0       desr   +0.54   +1.36   -17.641  
   19.0       desr   +0.54   +1.36   -17.649  
   20.0       desr   +0.54   +1.36   -17.652  
   21.0       desr   +0.54   +1.36   -17.647  
   22.0       desr   +0.54   +1.36   -17.635  
   23.0       desr   +0.54   +1.36   -17.622  
   24.0       desr   +0.54   +1.36   -17.607  
   25.0       desr   +0.54   +1.36   -17.589  
   26.0       desr   +0.54   +1.36   -17.564  
   27.0       desr   +0.54   +1.36   -17.535  
   28.0       desr   +0.54   +1.36   -17.502  
   29.0       desr   +0.54   +1.36   -17.464  
   30.0       desr   +0.54   +1.36   -17.421  
   31.0       desr   +0.54   +1.36   -17.371  
   32.0       desr   +0.54   +1.36   -17.317  
   33.0       desr   +0.54   +1.36   -17.258  
   34.0       desr   +0.54   +1.36   -17.196  
   35.0       desr   +0.54   +1.36   -17.131  
   36.0       desr   +0.54   +1.36   -17.052  
   37.0       desr   +0.54   +1.36   -16.959  
   38.0       desr   +0.54   +1.36   -16.856  
   39.0       desr   +0.54   +1.36   -16.748  
   40.0       desr   +0.54   +1.36   -16.645  
   41.0       desr   +0.54   +1.36   -16.554  
   42.0       desr   +0.54   +1.36   -16.477  
   43.0       desr   +0.54   +1.36   -16.413  
   44.0       desr   +0.54   +1.36   -16.359  
   45.0       desr   +0.54   +1.36   -16.314  
   46.0       desr   +0.54   +1.36   -16.279  
   47.0       desr   +0.54   +1.36   -16.248  
   48.0       desr   +0.54   +1.36   -16.220  
   49.0       desr   +0.54   +1.36   -16.193  
   50.0       desr   +0.54   +1.36   -16.166  
   51.0       desr   +0.54   +1.36   -16.138  
   52.0       desr   +0.54   +1.36   -16.104  
   53.0       desr   +0.54   +1.36   -16.070  
   54.0       desr   +0.54   +1.36   -16.034  
   55.0       desr   +0.54   +1.36   -15.995  
   56.0       desr   +0.54   +1.36   -15.952  
   57.0       desr   +0.54   +1.36   -15.903  
