  phase   passband   delta    dm15       mag  
   48.0       desr   +0.96   +1.58   -16.046  
   49.0       desr   +0.96   +1.58   -16.006  
   50.0       desr   +0.96   +1.58   -15.973  
   51.0       desr   +0.96   +1.58   -15.939  
   52.0       desr   +0.96   +1.58   -15.877  
   53.0       desr   +0.96   +1.58   -15.806  
   54.0       desr   +0.96   +1.58   -15.782  
   55.0       desr   +0.96   +1.58   -15.758  
   56.0       desr   +0.96   +1.58   -15.723  
   57.0       desr   +0.96   +1.58   -15.679  
   58.0       desr   +0.96   +1.58   -15.627  
   59.0       desr   +0.96   +1.58   -15.606  
   60.0       desr   +0.96   +1.58   -15.604  
   61.0       desr   +0.96   +1.58   -15.619  
   62.0       desr   +0.96   +1.58   -15.622  
   63.0       desr   +0.96   +1.58   -15.640  
   64.0       desr   +0.96   +1.58   -15.662  
   65.0       desr   +0.96   +1.58   -15.685  
   66.0       desr   +0.96   +1.58   -15.694  
   67.0       desr   +0.96   +1.58   -15.680  
   68.0       desr   +0.96   +1.58   -15.642  
   69.0       desr   +0.96   +1.58   -15.594  
   70.0       desr   +0.96   +1.58   -15.539  
   71.0       desr   +0.96   +1.58   -15.483  
   72.0       desr   +0.96   +1.58   -15.438  
   73.0       desr   +0.96   +1.58   -15.406  
   74.0       desr   +0.96   +1.58   -15.396  
   75.0       desr   +0.96   +1.58   -15.396  
   76.0       desr   +0.96   +1.58   -15.400  
   77.0       desr   +0.96   +1.58   -15.401  
   78.0       desr   +0.96   +1.58   -15.400  
   79.0       desr   +0.96   +1.58   -15.382  
   80.0       desr   +0.96   +1.58   -15.369  
  -15.0       desr   +0.98   +1.59   -13.351  
  -14.0       desr   +0.98   +1.59   -14.165  
  -13.0       desr   +0.98   +1.59   -14.981  
  -12.0       desr   +0.98   +1.59   -15.701  
  -11.0       desr   +0.98   +1.59   -16.178  
  -10.0       desr   +0.98   +1.59   -16.440  
   -9.0       desr   +0.98   +1.59   -16.582  
   -8.0       desr   +0.98   +1.59   -16.801  
   -7.0       desr   +0.98   +1.59   -17.043  
   -6.0       desr   +0.98   +1.59   -17.301  
   -5.0       desr   +0.98   +1.59   -17.530  
   -4.0       desr   +0.98   +1.59   -17.682  
   -3.0       desr   +0.98   +1.59   -17.743  
   -2.0       desr   +0.98   +1.59   -17.761  
   -1.0       desr   +0.98   +1.59   -17.746  
    0.0       desr   +0.98   +1.59   -17.749  
    1.0       desr   +0.98   +1.59   -17.794  
    2.0       desr   +0.98   +1.59   -17.764  
    3.0       desr   +0.98   +1.59   -17.679  
    4.0       desr   +0.98   +1.59   -17.621  
    5.0       desr   +0.98   +1.59   -17.587  
    6.0       desr   +0.98   +1.59   -17.565  
    7.0       desr   +0.98   +1.59   -17.542  
    8.0       desr   +0.98   +1.59   -17.496  
    9.0       desr   +0.98   +1.59   -17.426  
   10.0       desr   +0.98   +1.59   -17.397  
   11.0       desr   +0.98   +1.59   -17.405  
   12.0       desr   +0.98   +1.59   -17.439  
   13.0       desr   +0.98   +1.59   -17.533  
   14.0       desr   +0.98   +1.59   -17.652  
   15.0       desr   +0.98   +1.59   -17.733  
   16.0       desr   +0.98   +1.59   -17.774  
   17.0       desr   +0.98   +1.59   -17.819  
   18.0       desr   +0.98   +1.59   -17.847  
   19.0       desr   +0.98   +1.59   -17.834  
   20.0       desr   +0.98   +1.59   -17.792  
   21.0       desr   +0.98   +1.59   -17.742  
   22.0       desr   +0.98   +1.59   -17.701  
   23.0       desr   +0.98   +1.59   -17.663  
   24.0       desr   +0.98   +1.59   -17.645  
   25.0       desr   +0.98   +1.59   -17.618  
   26.0       desr   +0.98   +1.59   -17.589  
   27.0       desr   +0.98   +1.59   -17.549  
   28.0       desr   +0.98   +1.59   -17.505  
   29.0       desr   +0.98   +1.59   -17.470  
   30.0       desr   +0.98   +1.59   -17.451  
   31.0       desr   +0.98   +1.59   -17.437  
   32.0       desr   +0.98   +1.59   -17.407  
   33.0       desr   +0.98   +1.59   -17.369  
   34.0       desr   +0.98   +1.59   -17.314  
   35.0       desr   +0.98   +1.59   -17.242  
   36.0       desr   +0.98   +1.59   -17.153  
   37.0       desr   +0.98   +1.59   -17.043  
   38.0       desr   +0.98   +1.59   -16.912  
   39.0       desr   +0.98   +1.59   -16.768  
   40.0       desr   +0.98   +1.59   -16.618  
   41.0       desr   +0.98   +1.59   -16.484  
   42.0       desr   +0.98   +1.59   -16.379  
   43.0       desr   +0.98   +1.59   -16.301  
   44.0       desr   +0.98   +1.59   -16.241  
   45.0       desr   +0.98   +1.59   -16.189  
   46.0       desr   +0.98   +1.59   -16.134  
   47.0       desr   +0.98   +1.59   -16.080  
   48.0       desr   +0.98   +1.59   -16.031  
   49.0       desr   +0.98   +1.59   -15.992  
   50.0       desr   +0.98   +1.59   -15.962  
   51.0       desr   +0.98   +1.59   -15.928  
   52.0       desr   +0.98   +1.59   -15.867  
   53.0       desr   +0.98   +1.59   -15.798  
   54.0       desr   +0.98   +1.59   -15.775  
   55.0       desr   +0.98   +1.59   -15.752  
   56.0       desr   +0.98   +1.59   -15.717  
   57.0       desr   +0.98   +1.59   -15.673  
   58.0       desr   +0.98   +1.59   -15.621  
   59.0       desr   +0.98   +1.59   -15.599  
   60.0       desr   +0.98   +1.59   -15.596  
   61.0       desr   +0.98   +1.59   -15.611  
   62.0       desr   +0.98   +1.59   -15.614  
   63.0       desr   +0.98   +1.59   -15.632  
   64.0       desr   +0.98   +1.59   -15.654  
   65.0       desr   +0.98   +1.59   -15.676  
   66.0       desr   +0.98   +1.59   -15.685  
   67.0       desr   +0.98   +1.59   -15.671  
   68.0       desr   +0.98   +1.59   -15.633  
   69.0       desr   +0.98   +1.59   -15.585  
   70.0       desr   +0.98   +1.59   -15.530  
   71.0       desr   +0.98   +1.59   -15.473  
   72.0       desr   +0.98   +1.59   -15.428  
   73.0       desr   +0.98   +1.59   -15.396  
   74.0       desr   +0.98   +1.59   -15.386  
   75.0       desr   +0.98   +1.59   -15.386  
   76.0       desr   +0.98   +1.59   -15.390  
   77.0       desr   +0.98   +1.59   -15.392  
   78.0       desr   +0.98   +1.59   -15.390  
   79.0       desr   +0.98   +1.59   -15.372  
   80.0       desr   +0.98   +1.59   -15.358  
  -15.0       desr   +1.00   +1.60   -13.262  
  -14.0       desr   +1.00   +1.60   -14.088  
  -13.0       desr   +1.00   +1.60   -14.922  
  -12.0       desr   +1.00   +1.60   -15.658  
  -11.0       desr   +1.00   +1.60   -16.144  
  -10.0       desr   +1.00   +1.60   -16.410  
   -9.0       desr   +1.00   +1.60   -16.550  
   -8.0       desr   +1.00   +1.60   -16.770  
   -7.0       desr   +1.00   +1.60   -17.011  
   -6.0       desr   +1.00   +1.60   -17.271  
   -5.0       desr   +1.00   +1.60   -17.502  
   -4.0       desr   +1.00   +1.60   -17.655  
   -3.0       desr   +1.00   +1.60   -17.718  
   -2.0       desr   +1.00   +1.60   -17.739  
   -1.0       desr   +1.00   +1.60   -17.727  
    0.0       desr   +1.00   +1.60   -17.734  
    1.0       desr   +1.00   +1.60   -17.781  
    2.0       desr   +1.00   +1.60   -17.754  
    3.0       desr   +1.00   +1.60   -17.672  
    4.0       desr   +1.00   +1.60   -17.616  
    5.0       desr   +1.00   +1.60   -17.584  
    6.0       desr   +1.00   +1.60   -17.563  
    7.0       desr   +1.00   +1.60   -17.540  
    8.0       desr   +1.00   +1.60   -17.495  
    9.0       desr   +1.00   +1.60   -17.426  
   10.0       desr   +1.00   +1.60   -17.397  
   11.0       desr   +1.00   +1.60   -17.405  
   12.0       desr   +1.00   +1.60   -17.440  
   13.0       desr   +1.00   +1.60   -17.534  
   14.0       desr   +1.00   +1.60   -17.652  
   15.0       desr   +1.00   +1.60   -17.733  
   16.0       desr   +1.00   +1.60   -17.774  
   17.0       desr   +1.00   +1.60   -17.817  
   18.0       desr   +1.00   +1.60   -17.843  
   19.0       desr   +1.00   +1.60   -17.828  
   20.0       desr   +1.00   +1.60   -17.785  
   21.0       desr   +1.00   +1.60   -17.733  
   22.0       desr   +1.00   +1.60   -17.689  
   23.0       desr   +1.00   +1.60   -17.650  
   24.0       desr   +1.00   +1.60   -17.629  
   25.0       desr   +1.00   +1.60   -17.601  
   26.0       desr   +1.00   +1.60   -17.569  
   27.0       desr   +1.00   +1.60   -17.527  
   28.0       desr   +1.00   +1.60   -17.480  
   29.0       desr   +1.00   +1.60   -17.443  
   30.0       desr   +1.00   +1.60   -17.422  
   31.0       desr   +1.00   +1.60   -17.407  
   32.0       desr   +1.00   +1.60   -17.377  
   33.0       desr   +1.00   +1.60   -17.340  
   34.0       desr   +1.00   +1.60   -17.285  
   35.0       desr   +1.00   +1.60   -17.213  
   36.0       desr   +1.00   +1.60   -17.125  
   37.0       desr   +1.00   +1.60   -17.016  
   38.0       desr   +1.00   +1.60   -16.885  
   39.0       desr   +1.00   +1.60   -16.742  
   40.0       desr   +1.00   +1.60   -16.593  
   41.0       desr   +1.00   +1.60   -16.460  
   42.0       desr   +1.00   +1.60   -16.357  
   43.0       desr   +1.00   +1.60   -16.280  
   44.0       desr   +1.00   +1.60   -16.221  
   45.0       desr   +1.00   +1.60   -16.170  
   46.0       desr   +1.00   +1.60   -16.116  
   47.0       desr   +1.00   +1.60   -16.064  
   48.0       desr   +1.00   +1.60   -16.017  
   49.0       desr   +1.00   +1.60   -15.979  
   50.0       desr   +1.00   +1.60   -15.953  
   51.0       desr   +1.00   +1.60   -15.917  
   52.0       desr   +1.00   +1.60   -15.858  
   53.0       desr   +1.00   +1.60   -15.790  
   54.0       desr   +1.00   +1.60   -15.768  
   55.0       desr   +1.00   +1.60   -15.745  
   56.0       desr   +1.00   +1.60   -15.711  
   57.0       desr   +1.00   +1.60   -15.667  
   58.0       desr   +1.00   +1.60   -15.614  
   59.0       desr   +1.00   +1.60   -15.593  
   60.0       desr   +1.00   +1.60   -15.589  
   61.0       desr   +1.00   +1.60   -15.604  
   62.0       desr   +1.00   +1.60   -15.606  
   63.0       desr   +1.00   +1.60   -15.623  
   64.0       desr   +1.00   +1.60   -15.645  
   65.0       desr   +1.00   +1.60   -15.667  
   66.0       desr   +1.00   +1.60   -15.677  
   67.0       desr   +1.00   +1.60   -15.663  
   68.0       desr   +1.00   +1.60   -15.624  
   69.0       desr   +1.00   +1.60   -15.577  
   70.0       desr   +1.00   +1.60   -15.521  
   71.0       desr   +1.00   +1.60   -15.464  
   72.0       desr   +1.00   +1.60   -15.418  
   73.0       desr   +1.00   +1.60   -15.386  
   74.0       desr   +1.00   +1.60   -15.377  
   75.0       desr   +1.00   +1.60   -15.377  
   76.0       desr   +1.00   +1.60   -15.381  
   77.0       desr   +1.00   +1.60   -15.382  
   78.0       desr   +1.00   +1.60   -15.380  
   79.0       desr   +1.00   +1.60   -15.362  
   80.0       desr   +1.00   +1.60   -15.348  
  -15.0       desr   +1.02   +1.61   -13.172  
  -14.0       desr   +1.02   +1.61   -14.013  
  -13.0       desr   +1.02   +1.61   -14.863  
  -12.0       desr   +1.02   +1.61   -15.615  
  -11.0       desr   +1.02   +1.61   -16.110  
  -10.0       desr   +1.02   +1.61   -16.379  
   -9.0       desr   +1.02   +1.61   -16.518  
   -8.0       desr   +1.02   +1.61   -16.738  
   -7.0       desr   +1.02   +1.61   -16.980  
   -6.0       desr   +1.02   +1.61   -17.241  
   -5.0       desr   +1.02   +1.61   -17.473  
   -4.0       desr   +1.02   +1.61   -17.628  
   -3.0       desr   +1.02   +1.61   -17.694  
   -2.0       desr   +1.02   +1.61   -17.717  
   -1.0       desr   +1.02   +1.61   -17.708  
    0.0       desr   +1.02   +1.61   -17.718  
    1.0       desr   +1.02   +1.61   -17.768  
    2.0       desr   +1.02   +1.61   -17.744  
    3.0       desr   +1.02   +1.61   -17.665  
    4.0       desr   +1.02   +1.61   -17.611  
    5.0       desr   +1.02   +1.61   -17.581  
    6.0       desr   +1.02   +1.61   -17.562  
    7.0       desr   +1.02   +1.61   -17.539  
    8.0       desr   +1.02   +1.61   -17.494  
    9.0       desr   +1.02   +1.61   -17.427  
   10.0       desr   +1.02   +1.61   -17.398  
   11.0       desr   +1.02   +1.61   -17.406  
   12.0       desr   +1.02   +1.61   -17.441  
   13.0       desr   +1.02   +1.61   -17.535  
   14.0       desr   +1.02   +1.61   -17.653  
   15.0       desr   +1.02   +1.61   -17.734  
   16.0       desr   +1.02   +1.61   -17.774  
   17.0       desr   +1.02   +1.61   -17.815  
   18.0       desr   +1.02   +1.61   -17.840  
   19.0       desr   +1.02   +1.61   -17.823  
   20.0       desr   +1.02   +1.61   -17.777  
   21.0       desr   +1.02   +1.61   -17.724  
   22.0       desr   +1.02   +1.61   -17.679  
   23.0       desr   +1.02   +1.61   -17.637  
   24.0       desr   +1.02   +1.61   -17.614  
   25.0       desr   +1.02   +1.61   -17.583  
   26.0       desr   +1.02   +1.61   -17.550  
   27.0       desr   +1.02   +1.61   -17.504  
   28.0       desr   +1.02   +1.61   -17.455  
   29.0       desr   +1.02   +1.61   -17.416  
   30.0       desr   +1.02   +1.61   -17.394  
   31.0       desr   +1.02   +1.61   -17.378  
   32.0       desr   +1.02   +1.61   -17.347  
   33.0       desr   +1.02   +1.61   -17.310  
   34.0       desr   +1.02   +1.61   -17.256  
   35.0       desr   +1.02   +1.61   -17.185  
   36.0       desr   +1.02   +1.61   -17.098  
   37.0       desr   +1.02   +1.61   -16.989  
   38.0       desr   +1.02   +1.61   -16.858  
   39.0       desr   +1.02   +1.61   -16.716  
   40.0       desr   +1.02   +1.61   -16.568  
   41.0       desr   +1.02   +1.61   -16.436  
   42.0       desr   +1.02   +1.61   -16.334  
   43.0       desr   +1.02   +1.61   -16.259  
   44.0       desr   +1.02   +1.61   -16.201  
   45.0       desr   +1.02   +1.61   -16.152  
   46.0       desr   +1.02   +1.61   -16.099  
   47.0       desr   +1.02   +1.61   -16.049  
   48.0       desr   +1.02   +1.61   -16.002  
   49.0       desr   +1.02   +1.61   -15.966  
   50.0       desr   +1.02   +1.61   -15.941  
   51.0       desr   +1.02   +1.61   -15.907  
   52.0       desr   +1.02   +1.61   -15.849  
   53.0       desr   +1.02   +1.61   -15.782  
   54.0       desr   +1.02   +1.61   -15.762  
   55.0       desr   +1.02   +1.61   -15.740  
   56.0       desr   +1.02   +1.61   -15.706  
   57.0       desr   +1.02   +1.61   -15.661  
   58.0       desr   +1.02   +1.61   -15.609  
   59.0       desr   +1.02   +1.61   -15.587  
   60.0       desr   +1.02   +1.61   -15.583  
   61.0       desr   +1.02   +1.61   -15.597  
   62.0       desr   +1.02   +1.61   -15.598  
   63.0       desr   +1.02   +1.61   -15.616  
   64.0       desr   +1.02   +1.61   -15.637  
   65.0       desr   +1.02   +1.61   -15.660  
   66.0       desr   +1.02   +1.61   -15.669  
   67.0       desr   +1.02   +1.61   -15.655  
   68.0       desr   +1.02   +1.61   -15.616  
   69.0       desr   +1.02   +1.61   -15.568  
   70.0       desr   +1.02   +1.61   -15.512  
   71.0       desr   +1.02   +1.61   -15.455  
   72.0       desr   +1.02   +1.61   -15.409  
   73.0       desr   +1.02   +1.61   -15.377  
   74.0       desr   +1.02   +1.61   -15.367  
   75.0       desr   +1.02   +1.61   -15.368  
   76.0       desr   +1.02   +1.61   -15.372  
   77.0       desr   +1.02   +1.61   -15.376  
   78.0       desr   +1.02   +1.61   -15.371  
   79.0       desr   +1.02   +1.61   -15.352  
   80.0       desr   +1.02   +1.61   -15.337  
  -15.0       desr   +1.04   +1.63   -13.081  
  -14.0       desr   +1.04   +1.63   -13.936  
  -13.0       desr   +1.04   +1.63   -14.802  
  -12.0       desr   +1.04   +1.63   -15.571  
  -11.0       desr   +1.04   +1.63   -16.076  
  -10.0       desr   +1.04   +1.63   -16.348  
   -9.0       desr   +1.04   +1.63   -16.486  
   -8.0       desr   +1.04   +1.63   -16.705  
   -7.0       desr   +1.04   +1.63   -16.948  
   -6.0       desr   +1.04   +1.63   -17.210  
   -5.0       desr   +1.04   +1.63   -17.444  
   -4.0       desr   +1.04   +1.63   -17.601  
   -3.0       desr   +1.04   +1.63   -17.669  
   -2.0       desr   +1.04   +1.63   -17.695  
   -1.0       desr   +1.04   +1.63   -17.689  
    0.0       desr   +1.04   +1.63   -17.702  
    1.0       desr   +1.04   +1.63   -17.756  
    2.0       desr   +1.04   +1.63   -17.735  
    3.0       desr   +1.04   +1.63   -17.658  
    4.0       desr   +1.04   +1.63   -17.607  
    5.0       desr   +1.04   +1.63   -17.579  
    6.0       desr   +1.04   +1.63   -17.561  
    7.0       desr   +1.04   +1.63   -17.539  
    8.0       desr   +1.04   +1.63   -17.494  
    9.0       desr   +1.04   +1.63   -17.427  
   10.0       desr   +1.04   +1.63   -17.400  
   11.0       desr   +1.04   +1.63   -17.408  
   12.0       desr   +1.04   +1.63   -17.443  
   13.0       desr   +1.04   +1.63   -17.537  
   14.0       desr   +1.04   +1.63   -17.654  
   15.0       desr   +1.04   +1.63   -17.734  
   16.0       desr   +1.04   +1.63   -17.774  
   17.0       desr   +1.04   +1.63   -17.814  
   18.0       desr   +1.04   +1.63   -17.837  
   19.0       desr   +1.04   +1.63   -17.818  
   20.0       desr   +1.04   +1.63   -17.771  
   21.0       desr   +1.04   +1.63   -17.715  
   22.0       desr   +1.04   +1.63   -17.668  
   23.0       desr   +1.04   +1.63   -17.624  
   24.0       desr   +1.04   +1.63   -17.600  
   25.0       desr   +1.04   +1.63   -17.566  
   26.0       desr   +1.04   +1.63   -17.530  
   27.0       desr   +1.04   +1.63   -17.482  
   28.0       desr   +1.04   +1.63   -17.430  
   29.0       desr   +1.04   +1.63   -17.389  
   30.0       desr   +1.04   +1.63   -17.365  
   31.0       desr   +1.04   +1.63   -17.348  
   32.0       desr   +1.04   +1.63   -17.317  
   33.0       desr   +1.04   +1.63   -17.280  
   34.0       desr   +1.04   +1.63   -17.227  
   35.0       desr   +1.04   +1.63   -17.156  
   36.0       desr   +1.04   +1.63   -17.070  
   37.0       desr   +1.04   +1.63   -16.961  
   38.0       desr   +1.04   +1.63   -16.832  
   39.0       desr   +1.04   +1.63   -16.690  
   40.0       desr   +1.04   +1.63   -16.541  
   41.0       desr   +1.04   +1.63   -16.412  
   42.0       desr   +1.04   +1.63   -16.312  
   43.0       desr   +1.04   +1.63   -16.238  
   44.0       desr   +1.04   +1.63   -16.182  
   45.0       desr   +1.04   +1.63   -16.133  
   46.0       desr   +1.04   +1.63   -16.083  
   47.0       desr   +1.04   +1.63   -16.033  
   48.0       desr   +1.04   +1.63   -15.988  
   49.0       desr   +1.04   +1.63   -15.953  
   50.0       desr   +1.04   +1.63   -15.930  
   51.0       desr   +1.04   +1.63   -15.897  
   52.0       desr   +1.04   +1.63   -15.841  
   53.0       desr   +1.04   +1.63   -15.775  
   54.0       desr   +1.04   +1.63   -15.756  
   55.0       desr   +1.04   +1.63   -15.734  
   56.0       desr   +1.04   +1.63   -15.700  
   57.0       desr   +1.04   +1.63   -15.656  
   58.0       desr   +1.04   +1.63   -15.604  
   59.0       desr   +1.04   +1.63   -15.581  
   60.0       desr   +1.04   +1.63   -15.577  
   61.0       desr   +1.04   +1.63   -15.591  
   62.0       desr   +1.04   +1.63   -15.591  
   63.0       desr   +1.04   +1.63   -15.608  
   64.0       desr   +1.04   +1.63   -15.630  
   65.0       desr   +1.04   +1.63   -15.652  
   66.0       desr   +1.04   +1.63   -15.661  
   67.0       desr   +1.04   +1.63   -15.647  
   68.0       desr   +1.04   +1.63   -15.608  
   69.0       desr   +1.04   +1.63   -15.560  
   70.0       desr   +1.04   +1.63   -15.503  
   71.0       desr   +1.04   +1.63   -15.446  
   72.0       desr   +1.04   +1.63   -15.400  
   73.0       desr   +1.04   +1.63   -15.368  
   74.0       desr   +1.04   +1.63   -15.358  
   75.0       desr   +1.04   +1.63   -15.359  
   76.0       desr   +1.04   +1.63   -15.363  
   77.0       desr   +1.04   +1.63   -15.368  
   78.0       desr   +1.04   +1.63   -15.361  
   79.0       desr   +1.04   +1.63   -15.342  
   80.0       desr   +1.04   +1.63   -15.327  
  -15.0       desr   +1.06   +1.64   -12.988  
  -14.0       desr   +1.06   +1.64   -13.858  
  -13.0       desr   +1.06   +1.64   -14.740  
  -12.0       desr   +1.06   +1.64   -15.527  
  -11.0       desr   +1.06   +1.64   -16.042  
  -10.0       desr   +1.06   +1.64   -16.317  
   -9.0       desr   +1.06   +1.64   -16.453  
   -8.0       desr   +1.06   +1.64   -16.673  
   -7.0       desr   +1.06   +1.64   -16.916  
   -6.0       desr   +1.06   +1.64   -17.179  
   -5.0       desr   +1.06   +1.64   -17.415  
   -4.0       desr   +1.06   +1.64   -17.574  
   -3.0       desr   +1.06   +1.64   -17.644  
   -2.0       desr   +1.06   +1.64   -17.673  
   -1.0       desr   +1.06   +1.64   -17.670  
    0.0       desr   +1.06   +1.64   -17.686  
    1.0       desr   +1.06   +1.64   -17.743  
    2.0       desr   +1.06   +1.64   -17.725  
    3.0       desr   +1.06   +1.64   -17.652  
    4.0       desr   +1.06   +1.64   -17.604  
    5.0       desr   +1.06   +1.64   -17.577  
    6.0       desr   +1.06   +1.64   -17.560  
    7.0       desr   +1.06   +1.64   -17.539  
    8.0       desr   +1.06   +1.64   -17.495  
    9.0       desr   +1.06   +1.64   -17.429  
   10.0       desr   +1.06   +1.64   -17.402  
   11.0       desr   +1.06   +1.64   -17.410  
   12.0       desr   +1.06   +1.64   -17.445  
   13.0       desr   +1.06   +1.64   -17.539  
   14.0       desr   +1.06   +1.64   -17.656  
   15.0       desr   +1.06   +1.64   -17.735  
   16.0       desr   +1.06   +1.64   -17.774  
   17.0       desr   +1.06   +1.64   -17.812  
   18.0       desr   +1.06   +1.64   -17.834  
   19.0       desr   +1.06   +1.64   -17.814  
   20.0       desr   +1.06   +1.64   -17.764  
   21.0       desr   +1.06   +1.64   -17.707  
   22.0       desr   +1.06   +1.64   -17.657  
   23.0       desr   +1.06   +1.64   -17.611  
   24.0       desr   +1.06   +1.64   -17.585  
   25.0       desr   +1.06   +1.64   -17.549  
   26.0       desr   +1.06   +1.64   -17.510  
   27.0       desr   +1.06   +1.64   -17.459  
   28.0       desr   +1.06   +1.64   -17.405  
   29.0       desr   +1.06   +1.64   -17.362  
   30.0       desr   +1.06   +1.64   -17.336  
   31.0       desr   +1.06   +1.64   -17.317  
   32.0       desr   +1.06   +1.64   -17.286  
   33.0       desr   +1.06   +1.64   -17.249  
   34.0       desr   +1.06   +1.64   -17.197  
   35.0       desr   +1.06   +1.64   -17.127  
   36.0       desr   +1.06   +1.64   -17.041  
   37.0       desr   +1.06   +1.64   -16.934  
   38.0       desr   +1.06   +1.64   -16.805  
   39.0       desr   +1.06   +1.64   -16.663  
   40.0       desr   +1.06   +1.64   -16.514  
   41.0       desr   +1.06   +1.64   -16.388  
   42.0       desr   +1.06   +1.64   -16.289  
   43.0       desr   +1.06   +1.64   -16.217  
   44.0       desr   +1.06   +1.64   -16.162  
   45.0       desr   +1.06   +1.64   -16.115  
   46.0       desr   +1.06   +1.64   -16.066  
   47.0       desr   +1.06   +1.64   -16.018  
   48.0       desr   +1.06   +1.64   -15.975  
   49.0       desr   +1.06   +1.64   -15.942  
   50.0       desr   +1.06   +1.64   -15.919  
   51.0       desr   +1.06   +1.64   -15.887  
   52.0       desr   +1.06   +1.64   -15.832  
   53.0       desr   +1.06   +1.64   -15.768  
   54.0       desr   +1.06   +1.64   -15.750  
   55.0       desr   +1.06   +1.64   -15.729  
   56.0       desr   +1.06   +1.64   -15.696  
   57.0       desr   +1.06   +1.64   -15.652  
   58.0       desr   +1.06   +1.64   -15.599  
   59.0       desr   +1.06   +1.64   -15.576  
   60.0       desr   +1.06   +1.64   -15.571  
   61.0       desr   +1.06   +1.64   -15.584  
   62.0       desr   +1.06   +1.64   -15.584  
   63.0       desr   +1.06   +1.64   -15.601  
   64.0       desr   +1.06   +1.64   -15.622  
   65.0       desr   +1.06   +1.64   -15.644  
   66.0       desr   +1.06   +1.64   -15.654  
   67.0       desr   +1.06   +1.64   -15.640  
   68.0       desr   +1.06   +1.64   -15.600  
   69.0       desr   +1.06   +1.64   -15.552  
   70.0       desr   +1.06   +1.64   -15.495  
   71.0       desr   +1.06   +1.64   -15.437  
   72.0       desr   +1.06   +1.64   -15.391  
   73.0       desr   +1.06   +1.64   -15.359  
   74.0       desr   +1.06   +1.64   -15.349  
   75.0       desr   +1.06   +1.64   -15.350  
   76.0       desr   +1.06   +1.64   -15.355  
   77.0       desr   +1.06   +1.64   -15.359  
   78.0       desr   +1.06   +1.64   -15.352  
   79.0       desr   +1.06   +1.64   -15.333  
   80.0       desr   +1.06   +1.64   -15.317  
  -15.0       desr   +1.08   +1.65   -12.893  
  -14.0       desr   +1.08   +1.65   -13.778  
  -13.0       desr   +1.08   +1.65   -14.676  
  -12.0       desr   +1.08   +1.65   -15.482  
  -11.0       desr   +1.08   +1.65   -16.007  
  -10.0       desr   +1.08   +1.65   -16.286  
   -9.0       desr   +1.08   +1.65   -16.420  
   -8.0       desr   +1.08   +1.65   -16.640  
   -7.0       desr   +1.08   +1.65   -16.884  
   -6.0       desr   +1.08   +1.65   -17.148  
   -5.0       desr   +1.08   +1.65   -17.385  
   -4.0       desr   +1.08   +1.65   -17.547  
   -3.0       desr   +1.08   +1.65   -17.619  
   -2.0       desr   +1.08   +1.65   -17.651  
   -1.0       desr   +1.08   +1.65   -17.651  
    0.0       desr   +1.08   +1.65   -17.670  
    1.0       desr   +1.08   +1.65   -17.731  
    2.0       desr   +1.08   +1.65   -17.716  
    3.0       desr   +1.08   +1.65   -17.646  
    4.0       desr   +1.08   +1.65   -17.600  
    5.0       desr   +1.08   +1.65   -17.576  
    6.0       desr   +1.08   +1.65   -17.560  
    7.0       desr   +1.08   +1.65   -17.539  
    8.0       desr   +1.08   +1.65   -17.496  
    9.0       desr   +1.08   +1.65   -17.431  
   10.0       desr   +1.08   +1.65   -17.404  
   11.0       desr   +1.08   +1.65   -17.413  
   12.0       desr   +1.08   +1.65   -17.448  
   13.0       desr   +1.08   +1.65   -17.541  
   14.0       desr   +1.08   +1.65   -17.658  
   15.0       desr   +1.08   +1.65   -17.737  
   16.0       desr   +1.08   +1.65   -17.775  
   17.0       desr   +1.08   +1.65   -17.812  
   18.0       desr   +1.08   +1.65   -17.831  
   19.0       desr   +1.08   +1.65   -17.809  
   20.0       desr   +1.08   +1.65   -17.757  
   21.0       desr   +1.08   +1.65   -17.698  
   22.0       desr   +1.08   +1.65   -17.647  
   23.0       desr   +1.08   +1.65   -17.599  
   24.0       desr   +1.08   +1.65   -17.570  
   25.0       desr   +1.08   +1.65   -17.532  
   26.0       desr   +1.08   +1.65   -17.490  
   27.0       desr   +1.08   +1.65   -17.437  
   28.0       desr   +1.08   +1.65   -17.380  
   29.0       desr   +1.08   +1.65   -17.334  
   30.0       desr   +1.08   +1.65   -17.307  
   31.0       desr   +1.08   +1.65   -17.287  
   32.0       desr   +1.08   +1.65   -17.255  
   33.0       desr   +1.08   +1.65   -17.218  
   34.0       desr   +1.08   +1.65   -17.167  
   35.0       desr   +1.08   +1.65   -17.098  
   36.0       desr   +1.08   +1.65   -17.013  
   37.0       desr   +1.08   +1.65   -16.906  
   38.0       desr   +1.08   +1.65   -16.777  
   39.0       desr   +1.08   +1.65   -16.637  
   40.0       desr   +1.08   +1.65   -16.489  
   41.0       desr   +1.08   +1.65   -16.365  
   42.0       desr   +1.08   +1.65   -16.267  
   43.0       desr   +1.08   +1.65   -16.196  
   44.0       desr   +1.08   +1.65   -16.143  
   45.0       desr   +1.08   +1.65   -16.098  
   46.0       desr   +1.08   +1.65   -16.050  
   47.0       desr   +1.08   +1.65   -16.003  
   48.0       desr   +1.08   +1.65   -15.961  
   49.0       desr   +1.08   +1.65   -15.932  
