  phase   passband   delta    dm15       mag  
   25.0       desr   +0.40   +1.29   -16.635  
   26.0       desr   +0.40   +1.29   -16.541  
   27.0       desr   +0.40   +1.29   -16.465  
   28.0       desr   +0.40   +1.29   -16.394  
   29.0       desr   +0.40   +1.29   -16.334  
   30.0       desr   +0.40   +1.29   -16.274  
   31.0       desr   +0.40   +1.29   -16.220  
   32.0       desr   +0.40   +1.29   -16.171  
   33.0       desr   +0.40   +1.29   -16.134  
   34.0       desr   +0.40   +1.29   -16.103  
   35.0       desr   +0.40   +1.29   -16.078  
   36.0       desr   +0.40   +1.29   -16.053  
   37.0       desr   +0.40   +1.29   -16.025  
   38.0       desr   +0.40   +1.29   -15.994  
   39.0       desr   +0.40   +1.29   -15.959  
   40.0       desr   +0.40   +1.29   -15.926  
   41.0       desr   +0.40   +1.29   -15.898  
   42.0       desr   +0.40   +1.29   -15.872  
   43.0       desr   +0.40   +1.29   -15.849  
   44.0       desr   +0.40   +1.29   -15.827  
   45.0       desr   +0.40   +1.29   -15.808  
   46.0       desr   +0.40   +1.29   -15.792  
   47.0       desr   +0.40   +1.29   -15.778  
   48.0       desr   +0.40   +1.29   -15.763  
   49.0       desr   +0.40   +1.29   -15.746  
   50.0       desr   +0.40   +1.29   -15.727  
   51.0       desr   +0.40   +1.29   -15.706  
   52.0       desr   +0.40   +1.29   -15.684  
   53.0       desr   +0.40   +1.29   -15.662  
   54.0       desr   +0.40   +1.29   -15.640  
   55.0       desr   +0.40   +1.29   -15.620  
   56.0       desr   +0.40   +1.29   -15.603  
   57.0       desr   +0.40   +1.29   -15.588  
   58.0       desr   +0.40   +1.29   -15.575  
   59.0       desr   +0.40   +1.29   -15.563  
   60.0       desr   +0.40   +1.29   -15.552  
   61.0       desr   +0.40   +1.29   -15.539  
   62.0       desr   +0.40   +1.29   -15.526  
   63.0       desr   +0.40   +1.29   -15.511  
   64.0       desr   +0.40   +1.29   -15.496  
   65.0       desr   +0.40   +1.29   -15.480  
   66.0       desr   +0.40   +1.29   -15.465  
   67.0       desr   +0.40   +1.29   -15.452  
   68.0       desr   +0.40   +1.29   -15.442  
   69.0       desr   +0.40   +1.29   -15.435  
   70.0       desr   +0.40   +1.29   -15.429  
   71.0       desr   +0.40   +1.29   -15.423  
   72.0       desr   +0.40   +1.29   -15.416  
   73.0       desr   +0.40   +1.29   -15.407  
   74.0       desr   +0.40   +1.29   -15.395  
   75.0       desr   +0.40   +1.29   -15.381  
   76.0       desr   +0.40   +1.29   -15.364  
   77.0       desr   +0.40   +1.29   -15.346  
   78.0       desr   +0.40   +1.29   -15.326  
   79.0       desr   +0.40   +1.29   -15.307  
   80.0       desr   +0.40   +1.29   -15.289  
  -15.0       desr   +0.42   +1.30   -16.504  
  -14.0       desr   +0.42   +1.30   -16.840  
  -13.0       desr   +0.42   +1.30   -17.163  
  -12.0       desr   +0.42   +1.30   -17.471  
  -11.0       desr   +0.42   +1.30   -17.736  
  -10.0       desr   +0.42   +1.30   -17.985  
   -9.0       desr   +0.42   +1.30   -18.215  
   -8.0       desr   +0.42   +1.30   -18.435  
   -7.0       desr   +0.42   +1.30   -18.598  
   -6.0       desr   +0.42   +1.30   -18.746  
   -5.0       desr   +0.42   +1.30   -18.865  
   -4.0       desr   +0.42   +1.30   -18.970  
   -3.0       desr   +0.42   +1.30   -19.044  
   -2.0       desr   +0.42   +1.30   -19.098  
   -1.0       desr   +0.42   +1.30   -19.126  
    0.0       desr   +0.42   +1.30   -19.141  
    1.0       desr   +0.42   +1.30   -19.130  
    2.0       desr   +0.42   +1.30   -19.099  
    3.0       desr   +0.42   +1.30   -19.043  
    4.0       desr   +0.42   +1.30   -18.978  
    5.0       desr   +0.42   +1.30   -18.902  
    6.0       desr   +0.42   +1.30   -18.819  
    7.0       desr   +0.42   +1.30   -18.724  
    8.0       desr   +0.42   +1.30   -18.625  
    9.0       desr   +0.42   +1.30   -18.510  
   10.0       desr   +0.42   +1.30   -18.386  
   11.0       desr   +0.42   +1.30   -18.266  
   12.0       desr   +0.42   +1.30   -18.161  
   13.0       desr   +0.42   +1.30   -18.065  
   14.0       desr   +0.42   +1.30   -17.963  
   15.0       desr   +0.42   +1.30   -17.843  
   16.0       desr   +0.42   +1.30   -17.713  
   17.0       desr   +0.42   +1.30   -17.570  
   18.0       desr   +0.42   +1.30   -17.422  
   19.0       desr   +0.42   +1.30   -17.279  
   20.0       desr   +0.42   +1.30   -17.143  
   21.0       desr   +0.42   +1.30   -17.024  
   22.0       desr   +0.42   +1.30   -16.916  
   23.0       desr   +0.42   +1.30   -16.811  
   24.0       desr   +0.42   +1.30   -16.704  
   25.0       desr   +0.42   +1.30   -16.601  
   26.0       desr   +0.42   +1.30   -16.508  
   27.0       desr   +0.42   +1.30   -16.431  
   28.0       desr   +0.42   +1.30   -16.361  
   29.0       desr   +0.42   +1.30   -16.301  
   30.0       desr   +0.42   +1.30   -16.242  
   31.0       desr   +0.42   +1.30   -16.188  
   32.0       desr   +0.42   +1.30   -16.139  
   33.0       desr   +0.42   +1.30   -16.103  
   34.0       desr   +0.42   +1.30   -16.072  
   35.0       desr   +0.42   +1.30   -16.048  
   36.0       desr   +0.42   +1.30   -16.023  
   37.0       desr   +0.42   +1.30   -15.996  
   38.0       desr   +0.42   +1.30   -15.964  
   39.0       desr   +0.42   +1.30   -15.930  
   40.0       desr   +0.42   +1.30   -15.897  
   41.0       desr   +0.42   +1.30   -15.869  
   42.0       desr   +0.42   +1.30   -15.844  
   43.0       desr   +0.42   +1.30   -15.821  
   44.0       desr   +0.42   +1.30   -15.799  
   45.0       desr   +0.42   +1.30   -15.780  
   46.0       desr   +0.42   +1.30   -15.764  
   47.0       desr   +0.42   +1.30   -15.751  
   48.0       desr   +0.42   +1.30   -15.735  
   49.0       desr   +0.42   +1.30   -15.718  
   50.0       desr   +0.42   +1.30   -15.699  
   51.0       desr   +0.42   +1.30   -15.678  
   52.0       desr   +0.42   +1.30   -15.656  
   53.0       desr   +0.42   +1.30   -15.634  
   54.0       desr   +0.42   +1.30   -15.612  
   55.0       desr   +0.42   +1.30   -15.592  
   56.0       desr   +0.42   +1.30   -15.575  
   57.0       desr   +0.42   +1.30   -15.560  
   58.0       desr   +0.42   +1.30   -15.548  
   59.0       desr   +0.42   +1.30   -15.536  
   60.0       desr   +0.42   +1.30   -15.525  
   61.0       desr   +0.42   +1.30   -15.513  
   62.0       desr   +0.42   +1.30   -15.499  
   63.0       desr   +0.42   +1.30   -15.485  
   64.0       desr   +0.42   +1.30   -15.469  
   65.0       desr   +0.42   +1.30   -15.453  
   66.0       desr   +0.42   +1.30   -15.438  
   67.0       desr   +0.42   +1.30   -15.425  
   68.0       desr   +0.42   +1.30   -15.415  
   69.0       desr   +0.42   +1.30   -15.407  
   70.0       desr   +0.42   +1.30   -15.402  
   71.0       desr   +0.42   +1.30   -15.396  
   72.0       desr   +0.42   +1.30   -15.389  
   73.0       desr   +0.42   +1.30   -15.380  
   74.0       desr   +0.42   +1.30   -15.368  
   75.0       desr   +0.42   +1.30   -15.353  
   76.0       desr   +0.42   +1.30   -15.336  
   77.0       desr   +0.42   +1.30   -15.318  
   78.0       desr   +0.42   +1.30   -15.298  
   79.0       desr   +0.42   +1.30   -15.279  
   80.0       desr   +0.42   +1.30   -15.260  
  -15.0       desr   +0.44   +1.31   -16.466  
  -14.0       desr   +0.44   +1.31   -16.802  
  -13.0       desr   +0.44   +1.31   -17.126  
  -12.0       desr   +0.44   +1.31   -17.435  
  -11.0       desr   +0.44   +1.31   -17.704  
  -10.0       desr   +0.44   +1.31   -17.955  
   -9.0       desr   +0.44   +1.31   -18.187  
   -8.0       desr   +0.44   +1.31   -18.407  
   -7.0       desr   +0.44   +1.31   -18.570  
   -6.0       desr   +0.44   +1.31   -18.719  
   -5.0       desr   +0.44   +1.31   -18.839  
   -4.0       desr   +0.44   +1.31   -18.945  
   -3.0       desr   +0.44   +1.31   -19.019  
   -2.0       desr   +0.44   +1.31   -19.074  
   -1.0       desr   +0.44   +1.31   -19.102  
    0.0       desr   +0.44   +1.31   -19.118  
    1.0       desr   +0.44   +1.31   -19.106  
    2.0       desr   +0.44   +1.31   -19.074  
    3.0       desr   +0.44   +1.31   -19.018  
    4.0       desr   +0.44   +1.31   -18.953  
    5.0       desr   +0.44   +1.31   -18.875  
    6.0       desr   +0.44   +1.31   -18.791  
    7.0       desr   +0.44   +1.31   -18.695  
    8.0       desr   +0.44   +1.31   -18.594  
    9.0       desr   +0.44   +1.31   -18.479  
   10.0       desr   +0.44   +1.31   -18.354  
   11.0       desr   +0.44   +1.31   -18.233  
   12.0       desr   +0.44   +1.31   -18.127  
   13.0       desr   +0.44   +1.31   -18.031  
   14.0       desr   +0.44   +1.31   -17.929  
   15.0       desr   +0.44   +1.31   -17.808  
   16.0       desr   +0.44   +1.31   -17.678  
   17.0       desr   +0.44   +1.31   -17.535  
   18.0       desr   +0.44   +1.31   -17.387  
   19.0       desr   +0.44   +1.31   -17.244  
   20.0       desr   +0.44   +1.31   -17.107  
   21.0       desr   +0.44   +1.31   -16.989  
   22.0       desr   +0.44   +1.31   -16.881  
   23.0       desr   +0.44   +1.31   -16.777  
   24.0       desr   +0.44   +1.31   -16.670  
   25.0       desr   +0.44   +1.31   -16.567  
   26.0       desr   +0.44   +1.31   -16.474  
   27.0       desr   +0.44   +1.31   -16.398  
   28.0       desr   +0.44   +1.31   -16.328  
   29.0       desr   +0.44   +1.31   -16.268  
   30.0       desr   +0.44   +1.31   -16.210  
   31.0       desr   +0.44   +1.31   -16.156  
   32.0       desr   +0.44   +1.31   -16.108  
   33.0       desr   +0.44   +1.31   -16.072  
   34.0       desr   +0.44   +1.31   -16.041  
   35.0       desr   +0.44   +1.31   -16.018  
   36.0       desr   +0.44   +1.31   -15.993  
   37.0       desr   +0.44   +1.31   -15.966  
   38.0       desr   +0.44   +1.31   -15.935  
   39.0       desr   +0.44   +1.31   -15.901  
   40.0       desr   +0.44   +1.31   -15.869  
   41.0       desr   +0.44   +1.31   -15.841  
   42.0       desr   +0.44   +1.31   -15.815  
   43.0       desr   +0.44   +1.31   -15.793  
   44.0       desr   +0.44   +1.31   -15.771  
   45.0       desr   +0.44   +1.31   -15.752  
   46.0       desr   +0.44   +1.31   -15.736  
   47.0       desr   +0.44   +1.31   -15.723  
   48.0       desr   +0.44   +1.31   -15.708  
   49.0       desr   +0.44   +1.31   -15.691  
   50.0       desr   +0.44   +1.31   -15.672  
   51.0       desr   +0.44   +1.31   -15.651  
   52.0       desr   +0.44   +1.31   -15.628  
   53.0       desr   +0.44   +1.31   -15.606  
   54.0       desr   +0.44   +1.31   -15.584  
   55.0       desr   +0.44   +1.31   -15.564  
   56.0       desr   +0.44   +1.31   -15.547  
   57.0       desr   +0.44   +1.31   -15.533  
   58.0       desr   +0.44   +1.31   -15.521  
   59.0       desr   +0.44   +1.31   -15.510  
   60.0       desr   +0.44   +1.31   -15.499  
   61.0       desr   +0.44   +1.31   -15.486  
   62.0       desr   +0.44   +1.31   -15.473  
   63.0       desr   +0.44   +1.31   -15.458  
   64.0       desr   +0.44   +1.31   -15.442  
   65.0       desr   +0.44   +1.31   -15.426  
   66.0       desr   +0.44   +1.31   -15.411  
   67.0       desr   +0.44   +1.31   -15.398  
   68.0       desr   +0.44   +1.31   -15.388  
   69.0       desr   +0.44   +1.31   -15.380  
   70.0       desr   +0.44   +1.31   -15.374  
   71.0       desr   +0.44   +1.31   -15.368  
   72.0       desr   +0.44   +1.31   -15.361  
   73.0       desr   +0.44   +1.31   -15.352  
   74.0       desr   +0.44   +1.31   -15.340  
   75.0       desr   +0.44   +1.31   -15.325  
   76.0       desr   +0.44   +1.31   -15.308  
   77.0       desr   +0.44   +1.31   -15.290  
   78.0       desr   +0.44   +1.31   -15.270  
   79.0       desr   +0.44   +1.31   -15.251  
   80.0       desr   +0.44   +1.31   -15.232  
  -15.0       desr   +0.46   +1.32   -16.427  
  -14.0       desr   +0.46   +1.32   -16.763  
  -13.0       desr   +0.46   +1.32   -17.087  
  -12.0       desr   +0.46   +1.32   -17.399  
  -11.0       desr   +0.46   +1.32   -17.671  
  -10.0       desr   +0.46   +1.32   -17.925  
   -9.0       desr   +0.46   +1.32   -18.158  
   -8.0       desr   +0.46   +1.32   -18.378  
   -7.0       desr   +0.46   +1.32   -18.542  
   -6.0       desr   +0.46   +1.32   -18.692  
   -5.0       desr   +0.46   +1.32   -18.813  
   -4.0       desr   +0.46   +1.32   -18.919  
   -3.0       desr   +0.46   +1.32   -18.994  
   -2.0       desr   +0.46   +1.32   -19.049  
   -1.0       desr   +0.46   +1.32   -19.078  
    0.0       desr   +0.46   +1.32   -19.094  
    1.0       desr   +0.46   +1.32   -19.082  
    2.0       desr   +0.46   +1.32   -19.050  
    3.0       desr   +0.46   +1.32   -18.993  
    4.0       desr   +0.46   +1.32   -18.927  
    5.0       desr   +0.46   +1.32   -18.848  
    6.0       desr   +0.46   +1.32   -18.763  
    7.0       desr   +0.46   +1.32   -18.666  
    8.0       desr   +0.46   +1.32   -18.564  
    9.0       desr   +0.46   +1.32   -18.447  
   10.0       desr   +0.46   +1.32   -18.321  
   11.0       desr   +0.46   +1.32   -18.199  
   12.0       desr   +0.46   +1.32   -18.093  
   13.0       desr   +0.46   +1.32   -17.997  
   14.0       desr   +0.46   +1.32   -17.894  
   15.0       desr   +0.46   +1.32   -17.774  
   16.0       desr   +0.46   +1.32   -17.643  
   17.0       desr   +0.46   +1.32   -17.500  
   18.0       desr   +0.46   +1.32   -17.352  
   19.0       desr   +0.46   +1.32   -17.208  
   20.0       desr   +0.46   +1.32   -17.072  
   21.0       desr   +0.46   +1.32   -16.954  
   22.0       desr   +0.46   +1.32   -16.846  
   23.0       desr   +0.46   +1.32   -16.742  
   24.0       desr   +0.46   +1.32   -16.636  
   25.0       desr   +0.46   +1.32   -16.533  
   26.0       desr   +0.46   +1.32   -16.441  
   27.0       desr   +0.46   +1.32   -16.365  
   28.0       desr   +0.46   +1.32   -16.296  
   29.0       desr   +0.46   +1.32   -16.236  
   30.0       desr   +0.46   +1.32   -16.177  
   31.0       desr   +0.46   +1.32   -16.124  
   32.0       desr   +0.46   +1.32   -16.077  
   33.0       desr   +0.46   +1.32   -16.041  
   34.0       desr   +0.46   +1.32   -16.011  
   35.0       desr   +0.46   +1.32   -15.987  
   36.0       desr   +0.46   +1.32   -15.963  
   37.0       desr   +0.46   +1.32   -15.937  
   38.0       desr   +0.46   +1.32   -15.906  
   39.0       desr   +0.46   +1.32   -15.872  
   40.0       desr   +0.46   +1.32   -15.840  
   41.0       desr   +0.46   +1.32   -15.813  
   42.0       desr   +0.46   +1.32   -15.788  
   43.0       desr   +0.46   +1.32   -15.765  
   44.0       desr   +0.46   +1.32   -15.744  
   45.0       desr   +0.46   +1.32   -15.725  
   46.0       desr   +0.46   +1.32   -15.709  
   47.0       desr   +0.46   +1.32   -15.696  
   48.0       desr   +0.46   +1.32   -15.681  
   49.0       desr   +0.46   +1.32   -15.664  
   50.0       desr   +0.46   +1.32   -15.645  
   51.0       desr   +0.46   +1.32   -15.623  
   52.0       desr   +0.46   +1.32   -15.601  
   53.0       desr   +0.46   +1.32   -15.578  
   54.0       desr   +0.46   +1.32   -15.556  
   55.0       desr   +0.46   +1.32   -15.537  
   56.0       desr   +0.46   +1.32   -15.520  
   57.0       desr   +0.46   +1.32   -15.506  
   58.0       desr   +0.46   +1.32   -15.494  
   59.0       desr   +0.46   +1.32   -15.483  
   60.0       desr   +0.46   +1.32   -15.472  
   61.0       desr   +0.46   +1.32   -15.460  
   62.0       desr   +0.46   +1.32   -15.446  
   63.0       desr   +0.46   +1.32   -15.431  
   64.0       desr   +0.46   +1.32   -15.415  
   65.0       desr   +0.46   +1.32   -15.399  
   66.0       desr   +0.46   +1.32   -15.384  
   67.0       desr   +0.46   +1.32   -15.371  
   68.0       desr   +0.46   +1.32   -15.360  
   69.0       desr   +0.46   +1.32   -15.353  
   70.0       desr   +0.46   +1.32   -15.347  
   71.0       desr   +0.46   +1.32   -15.341  
   72.0       desr   +0.46   +1.32   -15.334  
   73.0       desr   +0.46   +1.32   -15.324  
   74.0       desr   +0.46   +1.32   -15.313  
   75.0       desr   +0.46   +1.32   -15.298  
   76.0       desr   +0.46   +1.32   -15.281  
   77.0       desr   +0.46   +1.32   -15.262  
   78.0       desr   +0.46   +1.32   -15.243  
   79.0       desr   +0.46   +1.32   -15.223  
   80.0       desr   +0.46   +1.32   -15.204  
  -15.0       desr   +0.48   +1.33   -16.388  
  -14.0       desr   +0.48   +1.33   -16.723  
  -13.0       desr   +0.48   +1.33   -17.048  
  -12.0       desr   +0.48   +1.33   -17.362  
  -11.0       desr   +0.48   +1.33   -17.637  
  -10.0       desr   +0.48   +1.33   -17.894  
   -9.0       desr   +0.48   +1.33   -18.129  
   -8.0       desr   +0.48   +1.33   -18.350  
   -7.0       desr   +0.48   +1.33   -18.514  
   -6.0       desr   +0.48   +1.33   -18.665  
   -5.0       desr   +0.48   +1.33   -18.786  
   -4.0       desr   +0.48   +1.33   -18.893  
   -3.0       desr   +0.48   +1.33   -18.969  
   -2.0       desr   +0.48   +1.33   -19.025  
   -1.0       desr   +0.48   +1.33   -19.054  
    0.0       desr   +0.48   +1.33   -19.069  
    1.0       desr   +0.48   +1.33   -19.058  
    2.0       desr   +0.48   +1.33   -19.025  
    3.0       desr   +0.48   +1.33   -18.968  
    4.0       desr   +0.48   +1.33   -18.900  
    5.0       desr   +0.48   +1.33   -18.821  
    6.0       desr   +0.48   +1.33   -18.734  
    7.0       desr   +0.48   +1.33   -18.636  
    8.0       desr   +0.48   +1.33   -18.533  
    9.0       desr   +0.48   +1.33   -18.415  
   10.0       desr   +0.48   +1.33   -18.288  
   11.0       desr   +0.48   +1.33   -18.166  
   12.0       desr   +0.48   +1.33   -18.059  
   13.0       desr   +0.48   +1.33   -17.962  
   14.0       desr   +0.48   +1.33   -17.859  
   15.0       desr   +0.48   +1.33   -17.738  
   16.0       desr   +0.48   +1.33   -17.608  
   17.0       desr   +0.48   +1.33   -17.465  
   18.0       desr   +0.48   +1.33   -17.317  
   19.0       desr   +0.48   +1.33   -17.172  
   20.0       desr   +0.48   +1.33   -17.037  
   21.0       desr   +0.48   +1.33   -16.919  
   22.0       desr   +0.48   +1.33   -16.811  
   23.0       desr   +0.48   +1.33   -16.708  
   24.0       desr   +0.48   +1.33   -16.601  
   25.0       desr   +0.48   +1.33   -16.499  
   26.0       desr   +0.48   +1.33   -16.407  
   27.0       desr   +0.48   +1.33   -16.332  
   28.0       desr   +0.48   +1.33   -16.263  
   29.0       desr   +0.48   +1.33   -16.204  
   30.0       desr   +0.48   +1.33   -16.146  
   31.0       desr   +0.48   +1.33   -16.093  
   32.0       desr   +0.48   +1.33   -16.046  
   33.0       desr   +0.48   +1.33   -16.010  
   34.0       desr   +0.48   +1.33   -15.981  
   35.0       desr   +0.48   +1.33   -15.957  
   36.0       desr   +0.48   +1.33   -15.934  
   37.0       desr   +0.48   +1.33   -15.908  
   38.0       desr   +0.48   +1.33   -15.877  
   39.0       desr   +0.48   +1.33   -15.844  
   40.0       desr   +0.48   +1.33   -15.812  
   41.0       desr   +0.48   +1.33   -15.785  
   42.0       desr   +0.48   +1.33   -15.760  
   43.0       desr   +0.48   +1.33   -15.738  
   44.0       desr   +0.48   +1.33   -15.716  
   45.0       desr   +0.48   +1.33   -15.698  
   46.0       desr   +0.48   +1.33   -15.682  
   47.0       desr   +0.48   +1.33   -15.669  
   48.0       desr   +0.48   +1.33   -15.653  
   49.0       desr   +0.48   +1.33   -15.637  
   50.0       desr   +0.48   +1.33   -15.617  
   51.0       desr   +0.48   +1.33   -15.596  
   52.0       desr   +0.48   +1.33   -15.573  
   53.0       desr   +0.48   +1.33   -15.551  
   54.0       desr   +0.48   +1.33   -15.529  
   55.0       desr   +0.48   +1.33   -15.509  
   56.0       desr   +0.48   +1.33   -15.493  
   57.0       desr   +0.48   +1.33   -15.479  
   58.0       desr   +0.48   +1.33   -15.467  
   59.0       desr   +0.48   +1.33   -15.457  
   60.0       desr   +0.48   +1.33   -15.446  
   61.0       desr   +0.48   +1.33   -15.434  
   62.0       desr   +0.48   +1.33   -15.420  
   63.0       desr   +0.48   +1.33   -15.405  
   64.0       desr   +0.48   +1.33   -15.388  
   65.0       desr   +0.48   +1.33   -15.372  
   66.0       desr   +0.48   +1.33   -15.357  
   67.0       desr   +0.48   +1.33   -15.343  
   68.0       desr   +0.48   +1.33   -15.333  
   69.0       desr   +0.48   +1.33   -15.325  
   70.0       desr   +0.48   +1.33   -15.319  
   71.0       desr   +0.48   +1.33   -15.314  
   72.0       desr   +0.48   +1.33   -15.306  
   73.0       desr   +0.48   +1.33   -15.297  
   74.0       desr   +0.48   +1.33   -15.285  
   75.0       desr   +0.48   +1.33   -15.270  
   76.0       desr   +0.48   +1.33   -15.253  
   77.0       desr   +0.48   +1.33   -15.234  
   78.0       desr   +0.48   +1.33   -15.215  
   79.0       desr   +0.48   +1.33   -15.195  
   80.0       desr   +0.48   +1.33   -15.176  
  -15.0       desr   +0.50   +1.34   -16.348  
  -14.0       desr   +0.50   +1.34   -16.682  
  -13.0       desr   +0.50   +1.34   -17.008  
  -12.0       desr   +0.50   +1.34   -17.324  
  -11.0       desr   +0.50   +1.34   -17.603  
  -10.0       desr   +0.50   +1.34   -17.864  
   -9.0       desr   +0.50   +1.34   -18.100  
   -8.0       desr   +0.50   +1.34   -18.321  
   -7.0       desr   +0.50   +1.34   -18.486  
   -6.0       desr   +0.50   +1.34   -18.637  
   -5.0       desr   +0.50   +1.34   -18.759  
   -4.0       desr   +0.50   +1.34   -18.867  
   -3.0       desr   +0.50   +1.34   -18.943  
   -2.0       desr   +0.50   +1.34   -19.000  
   -1.0       desr   +0.50   +1.34   -19.029  
    0.0       desr   +0.50   +1.34   -19.045  
    1.0       desr   +0.50   +1.34   -19.033  
    2.0       desr   +0.50   +1.34   -19.000  
    3.0       desr   +0.50   +1.34   -18.942  
    4.0       desr   +0.50   +1.34   -18.874  
    5.0       desr   +0.50   +1.34   -18.793  
    6.0       desr   +0.50   +1.34   -18.705  
    7.0       desr   +0.50   +1.34   -18.606  
    8.0       desr   +0.50   +1.34   -18.501  
    9.0       desr   +0.50   +1.34   -18.383  
   10.0       desr   +0.50   +1.34   -18.255  
   11.0       desr   +0.50   +1.34   -18.132  
   12.0       desr   +0.50   +1.34   -18.025  
   13.0       desr   +0.50   +1.34   -17.927  
   14.0       desr   +0.50   +1.34   -17.824  
   15.0       desr   +0.50   +1.34   -17.703  
   16.0       desr   +0.50   +1.34   -17.573  
   17.0       desr   +0.50   +1.34   -17.428  
   18.0       desr   +0.50   +1.34   -17.281  
   19.0       desr   +0.50   +1.34   -17.136  
   20.0       desr   +0.50   +1.34   -17.001  
   21.0       desr   +0.50   +1.34   -16.883  
   22.0       desr   +0.50   +1.34   -16.776  
   23.0       desr   +0.50   +1.34   -16.673  
   24.0       desr   +0.50   +1.34   -16.567  
   25.0       desr   +0.50   +1.34   -16.466  
   26.0       desr   +0.50   +1.34   -16.374  
   27.0       desr   +0.50   +1.34   -16.299  
   28.0       desr   +0.50   +1.34   -16.230  
   29.0       desr   +0.50   +1.34   -16.171  
   30.0       desr   +0.50   +1.34   -16.114  
   31.0       desr   +0.50   +1.34   -16.061  
   32.0       desr   +0.50   +1.34   -16.015  
   33.0       desr   +0.50   +1.34   -15.980  
   34.0       desr   +0.50   +1.34   -15.951  
   35.0       desr   +0.50   +1.34   -15.928  
   36.0       desr   +0.50   +1.34   -15.904  
   37.0       desr   +0.50   +1.34   -15.878  
   38.0       desr   +0.50   +1.34   -15.848  
   39.0       desr   +0.50   +1.34   -15.815  
   40.0       desr   +0.50   +1.34   -15.784  
   41.0       desr   +0.50   +1.34   -15.757  
   42.0       desr   +0.50   +1.34   -15.732  
   43.0       desr   +0.50   +1.34   -15.711  
   44.0       desr   +0.50   +1.34   -15.689  
   45.0       desr   +0.50   +1.34   -15.671  
   46.0       desr   +0.50   +1.34   -15.655  
   47.0       desr   +0.50   +1.34   -15.642  
   48.0       desr   +0.50   +1.34   -15.626  
   49.0       desr   +0.50   +1.34   -15.610  
   50.0       desr   +0.50   +1.34   -15.590  
   51.0       desr   +0.50   +1.34   -15.568  
   52.0       desr   +0.50   +1.34   -15.546  
   53.0       desr   +0.50   +1.34   -15.523  
   54.0       desr   +0.50   +1.34   -15.501  
   55.0       desr   +0.50   +1.34   -15.482  
   56.0       desr   +0.50   +1.34   -15.466  
   57.0       desr   +0.50   +1.34   -15.452  
   58.0       desr   +0.50   +1.34   -15.440  
   59.0       desr   +0.50   +1.34   -15.430  
   60.0       desr   +0.50   +1.34   -15.420  
   61.0       desr   +0.50   +1.34   -15.407  
   62.0       desr   +0.50   +1.34   -15.393  
   63.0       desr   +0.50   +1.34   -15.378  
   64.0       desr   +0.50   +1.34   -15.362  
   65.0       desr   +0.50   +1.34   -15.346  
   66.0       desr   +0.50   +1.34   -15.330  
   67.0       desr   +0.50   +1.34   -15.316  
   68.0       desr   +0.50   +1.34   -15.306  
   69.0       desr   +0.50   +1.34   -15.298  
   70.0       desr   +0.50   +1.34   -15.292  
   71.0       desr   +0.50   +1.34   -15.286  
   72.0       desr   +0.50   +1.34   -15.279  
   73.0       desr   +0.50   +1.34   -15.270  
   74.0       desr   +0.50   +1.34   -15.258  
   75.0       desr   +0.50   +1.34   -15.243  
   76.0       desr   +0.50   +1.34   -15.226  
   77.0       desr   +0.50   +1.34   -15.207  
   78.0       desr   +0.50   +1.34   -15.187  
   79.0       desr   +0.50   +1.34   -15.168  
   80.0       desr   +0.50   +1.34   -15.149  
  -15.0       desr   +0.52   +1.35   -16.307  
  -14.0       desr   +0.52   +1.35   -16.641  
  -13.0       desr   +0.52   +1.35   -16.968  
  -12.0       desr   +0.52   +1.35   -17.286  
  -11.0       desr   +0.52   +1.35   -17.569  
  -10.0       desr   +0.52   +1.35   -17.833  
   -9.0       desr   +0.52   +1.35   -18.070  
   -8.0       desr   +0.52   +1.35   -18.291  
   -7.0       desr   +0.52   +1.35   -18.457  
   -6.0       desr   +0.52   +1.35   -18.609  
   -5.0       desr   +0.52   +1.35   -18.731  
   -4.0       desr   +0.52   +1.35   -18.840  
   -3.0       desr   +0.52   +1.35   -18.917  
   -2.0       desr   +0.52   +1.35   -18.974  
   -1.0       desr   +0.52   +1.35   -19.004  
    0.0       desr   +0.52   +1.35   -19.020  
    1.0       desr   +0.52   +1.35   -19.008  
    2.0       desr   +0.52   +1.35   -18.975  
    3.0       desr   +0.52   +1.35   -18.916  
    4.0       desr   +0.52   +1.35   -18.847  
    5.0       desr   +0.52   +1.35   -18.766  
    6.0       desr   +0.52   +1.35   -18.676  
    7.0       desr   +0.52   +1.35   -18.576  
    8.0       desr   +0.52   +1.35   -18.470  
    9.0       desr   +0.52   +1.35   -18.350  
   10.0       desr   +0.52   +1.35   -18.222  
   11.0       desr   +0.52   +1.35   -18.098  
   12.0       desr   +0.52   +1.35   -17.990  
   13.0       desr   +0.52   +1.35   -17.892  
   14.0       desr   +0.52   +1.35   -17.789  
   15.0       desr   +0.52   +1.35   -17.668  
   16.0       desr   +0.52   +1.35   -17.537  
   17.0       desr   +0.52   +1.35   -17.392  
   18.0       desr   +0.52   +1.35   -17.245  
   19.0       desr   +0.52   +1.35   -17.101  
   20.0       desr   +0.52   +1.35   -16.966  
   21.0       desr   +0.52   +1.35   -16.848  
   22.0       desr   +0.52   +1.35   -16.742  
   23.0       desr   +0.52   +1.35   -16.639  
   24.0       desr   +0.52   +1.35   -16.533  
   25.0       desr   +0.52   +1.35   -16.432  
   26.0       desr   +0.52   +1.35   -16.341  
